-Infinity
-0.0035627929772230234
-0.004373085365645927
-0.005199299438980355
-0.004357644611658243
-0.003849607811589161
-0.0035185302284642373
-0.003769509026734885
-0.0035369978515322983
-0.003175860265154448
-0.0028899955941636604
0.03624462855335402
0.06970924968685088
0.09856849156706128
0.1403024015640365
0.16207803756172245
0.18198241571316742
0.19943769991427693
0.21561258991668494
0.23069843836197984
0.2449109655972682
0.24539409407741006
0.281584433113554
0.2915343984815526
0.29001185775627397
0.28861176298813473
0.3074168264523562
0.31518082850612256
0.3129666844965041
0.3290978923927015
0.3354184316399582
0.3325481135165274
0.32990850398542265
0.327530561060185
0.340904249764072
0.3460263359995942
0.35076717855750444
0.3410007776828911
0.3456693422301676
0.3431206613267442
0.35399981477864617
0.3576362284834004
0.36091496093386805
0.36380291005740273
0.3663336148630258
0.36837347025279626
0.36514309434176334
0.3571430579825227
0.35842297992379635
0.3552085023952586
0.3478865108353142
0.34088352316916776
0.33415231866962913
0.3277067691278577
0.3214026916590455
0.3153576867231743
0.30953131547814705
0.3039382559515437
0.2985672210632512
0.2933191731122842
0.2882169005091835
0.2833110350111784
0.27850752239104654
0.27385578734508276
0.26937752796015446
0.2650914037928019
0.26087907132937943
0.25681995928588186
0.2528305889966496
0.24900528303405975
0.24526306206107645
0.24164914320145675
0.23815946477463706
0.23471867608049035
0.2313476013949626
0.22811165734835975
0.2249872577484695
0.22191679227095473
0.21890357709409786
0.21599021089615672
0.21314712101859548
0.21031175738601043
0.2076277945127629
0.20494702945647078
0.2023697621441792
0.19989553447671052
0.19747835646429862
0.19505882139685912
0.1926337404315885
0.1902461622105639
0.18789061764432477
0.18560510088915835
0.18337107338115177
0.1834701109186433
0.1880853458691397
0.1925912593152797
0.1949429548773701
0.21190620146579492
0.21715438647631394
0.232783804426909
0.24490411811557408
0.26169544503382003
0.2781040288646223
0.2846872110850908
0.30058979384228734
0.31618876192865863
0.33154009870599704
0.3557900939416119
0.3613570180927955
0.38487340078423593
0.39007562729718126
0.40868187153030683
0.4142444375344622
0.4322138570033377
0.4321828650790418
0.4389981224320957
0.4440422444391066
0.4582125150530249
0.4629936268921918
0.4753988411556218
0.4799934722391523
0.47903025984852926
0.48636483456579277
0.4947905460688017
0.4992699534683698
0.49887743838554766
0.5015589082133008
0.5005691515682646
0.5020466596794163
0.5056891753197287
0.503892288859221
0.5041431586700901
0.5000543898924782
0.49605500135270375
0.4920335574578867
0.4898346850641555
0.4892072387108577
0.4898868808473151
0.4860246609705402
0.4822176618130334
0.4785021637398405
0.4748525226344374
0.4712034630852258
0.4676311046958509
0.4641188086459904
0.4606447875490257
0.4571929309330491
0.45375081251158816
0.4504131538537995
0.44709739527427317
0.44381276335783926
0.4405822445175936
0.43740570002376933
0.4342938879159632
0.43116448525230244
0.4281313856994503
0.4251162394946299
0.42213821852251526
0.41919631199551566
0.4162913286651998
0.41340270923095473
0.41057952950984
0.40776843184616635
0.40498060650938816
0.40224829937129897
0.39951725455235876
0.3968283852292337
0.394150532492458
0.39153481939788765
0.3889491253597057
0.38639647856382336
0.38386601043354024
0.38135304986718394
0.37884546606072145
0.37641657366155085
0.37397425051002303
0.3715808436314175
0.36921202562794087
0.3668701012284889
0.36456568741568174
0.3622669643823094
0.3600002791834168
0.3589016568657375
0.36014733323246817
0.3613575011376628
0.36255316995676395
0.36264104685217363
0.3615544192541913
0.3615752446233792
0.3627899125314275
0.36282038710109676
0.3624513927453734
0.3625046273652537
0.36146818509610484
0.36151069207950304
0.3615706046815042
0.3616210771226392
0.36274919833198355
0.3627721609038679
