[]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false, 2:true,true, 3:false,true]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false, 2:true,true, 3:false,true]
[0:false,false, 1:true,false, 2:false,true, 3:true,true]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false, 2:false,true, 3:true,true]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false, 2:true,true, 3:false,true]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false]
[0:false,false, 1:true,false, 2:false,true, 3:true,true]
[0:false,false, 1:true,false]
