0,
1,task:Sleep,-1.1428571428571427E-5,0.017128956845379864,0.0,0.0,task:Diffuse,-8.752857142857038E-5,-5.9394789031721525E-6,0.0,0.0,
2,task:Sleep,-1.1428571428571427E-5,0.017142811320475553,0.0,0.0,task:Diffuse,-8.752857142857143E-5,4.145089202056587E-5,0.0,0.0,
3,task:Sleep,-1.1428571428571427E-5,1.1290131568771728E-4,0.0,0.0,task:Diffuse,-8.752857142963985E-5,0.015483367630395959,0.0,0.0,
4,task:Sleep,-1.1428571428571429E-5,2.1172853979144456E-4,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.0175729442948591,0.0,0.0,
5,task:10-0,0.0,6.849434003861245,-0.22200789995259204,-Infinity,task:Sleep,0.0,0.0,0.8433922631850936,-1.1428571428571429E-5,task:Diffuse,4.549145599999997E-4,0.0,0.012979348911394937,-8.752857165185277E-5,
6,task:Sleep,-1.1428571428571427E-5,0.01703573933828004,0.0,0.0,task:Diffuse,-8.75285714285715E-5,-1.3365151336296608E-5,0.0,0.0,
7,task:10-0,-0.34694942284958913,-0.19050744497073535,0.0,0.0,task:Sleep,-1.1428571428571429E-5,3.6973387066768014E-5,0.0,0.0,task:Diffuse,-8.752857142864287E-5,1.4576888747930698E-4,0.0,0.0,
8,task:10-0,0.0,6.849432461009471,-2.207138001257322,-Infinity,task:Sleep,0.0,0.0,-1.142846737434222E-5,-1.1428571428571429E-5,task:Diffuse,4.549145599999997E-4,0.0,-7.235711554660044E-5,-8.752857142857145E-5,
9,task:Sleep,-1.1428571428571429E-5,0.017027162747519302,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-3.417944006942087E-5,0.0,0.0,
10,task:Sleep,-1.1428571428571427E-5,0.01712792727774669,0.0,0.0,task:Diffuse,-8.752857142857143E-5,-6.484718452184482E-5,0.0,0.0,
11,task:Sleep,-1.1428571428571427E-5,0.017120151548719056,0.0,0.0,task:Diffuse,-8.752857142856742E-5,-6.526926573261614E-5,0.0,0.0,
12,task:10-0,0.0,6.849432763080819,-0.9636432233950643,-Infinity,task:Sleep,0.0,0.0,0.2432905707157106,-1.1428571428571429E-5,task:Diffuse,4.549145599999997E-4,0.0,3.9052550299263465E-6,-8.752857142857145E-5,
13,task:Sleep,-1.1428571428571429E-5,1.1416857779855257E-4,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.015774528835685978,0.0,0.0,
