0,0,0,0,504,2,0,1,0,0,0,0.0,0.0,0.32026157830725027,504
1,133,134,15,257,2,105,1,260,0,834,0.33106756095944806,19.45677343904056,0.32026157830725027
2,72,73,108,275,2,537,1,90,0,572,0.2142083226169761,13.427032677383004,0.32026157830725027
3,0,0,60,153,2,821,1,14,0,364,0.13077953981867238,7.278820460181326,0.32026157830725027
4,54,54,96,105,2,1144,1,14,0,41,0.013984778312909625,0.7438152216870904,0.32026157830725027
5,215,228,28,278,2,92,1,286,0,821,0.3251036376047868,20.73582936239522,0.32026157830725027
6,183,185,119,402,2,291,1,98,0,810,0.3192048888001702,23.174277111199828,0.32026157830725027
7,101,101,38,192,2,676,1,14,0,509,0.18800162416944277,12.35779837583056,0.32026157830725027
8,75,75,64,170,2,956,1,18,0,225,0.0788509988177545,7.667549001182248,0.32026157830725027
9,32,311,0,0,2,83,1,1099,0,17,0.009491706184247682,0.22514729381575205,0.32026157830725027
10,28,438,0,0,2,96,1,1085,0,18,0.009788473663132605,0.33502152633686716,0.32026157830725027
11,106,301,0,0,2,617,1,564,0,18,0.008188227345134776,0.1558067726548653,0.32026157830725027
12,110,215,0,0,2,848,1,334,0,17,0.007143592471604491,0.08116140752839554,0.32026157830725027
13,94,159,0,0,2,1028,1,153,0,18,0.006927650382468021,0.047737349617531996,0.32026157830725027
