0,task:Sleep,0.0,0.0,0.0,0.0,task:Diffuse,0.0,0.0,0.0,0.0,
1,task:Sleep,-2.9692571428560733E-5,-6.247298813833636E-6,0.0,0.0,task:Diffuse,-1.1736464182856765E-4,0.01706620234495098,0.0,0.0,
2,task:Sleep,-2.969257142857143E-5,1.11969356305175E-4,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,0.017103475825976714,0.0,0.0,
3,task:Sleep,-1.1428571428571429E-5,2.9346897877436805E-4,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.015703328872421717,0.0,0.0,
4,task:Sleep,-1.1428571428571429E-5,9.260266244363277E-4,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.013076760090300404,0.0,0.0,
5,task:10-0,7.037326983383426,-0.04463205281150717,-21.899258715836094,-1.78370848515897,task:Sleep,-1.1410236891309646E-5,0.018621727914739993,-1.1428571428571429E-5,0.014515592835134877,task:Diffuse,-6.55886949961259E-5,-2.4135900570344607E-5,-8.752857142857145E-5,-3.495012045419809E-5,
6,task:Sleep,-1.1428571428571427E-5,5.693730279373689E-4,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.014975722501105068,0.0,0.0,
7,task:10-0,-0.9298823367874733,-0.5470465913882168,-0.11954136501854812,0.8238823013195504,task:Sleep,-1.1428571428571429E-5,2.0155417865875468E-4,2.0847782305108704,0.0,task:Diffuse,-8.752857142857145E-5,1.6218802692742685E-4,-6.728E-5,0.0,
8,task:10-0,-0.09269765755577687,6.308635273449935,-0.8666025028766446,-2.355532695877133,task:Sleep,5.426803114603665E-5,1.2643183800585917E-5,0.0189652998556434,-1.1428571428571429E-5,task:Diffuse,0.005616918807427655,-3.442479182045229E-5,0.3637428462877634,-8.752857142857145E-5,
