0,noOfEventsMissed,0,totalEvents,0,noOfPktsDropped,0,totalPkts,201,taskId,2,noOfExecutions,0,taskId,1,noOfExecutions,0,taskId,0,noOfExecutions,0,totalCost,0.0,totalReward,0.0,effectiveCost,0.1358593253682236,201
1,noOfEventsMissed,0,totalEvents,0,noOfPktsDropped,213,totalPkts,414,taskId,2,noOfExecutions,407,taskId,1,noOfExecutions,127,taskId,0,noOfExecutions,465,totalCost,0.17102028412980344,totalReward,16.584779715870212,effectiveCost,0.1358593253682236
2,noOfEventsMissed,0,totalEvents,0,noOfPktsDropped,0,totalPkts,0,taskId,2,noOfExecutions,836,taskId,1,noOfExecutions,72,taskId,0,noOfExecutions,91,totalCost,0.031659277926731066,totalReward,-0.031659277926731066,effectiveCost,0.1358593253682236
3,noOfEventsMissed,0,totalEvents,0,noOfPktsDropped,0,totalPkts,0,taskId,2,noOfExecutions,833,taskId,1,noOfExecutions,76,taskId,0,noOfExecutions,90,totalCost,0.03132139893913635,totalReward,-0.03132139893913635,effectiveCost,0.1358593253682236
4,noOfEventsMissed,389,totalEvents,499,noOfPktsDropped,134,totalPkts,442,taskId,2,noOfExecutions,126,taskId,1,noOfExecutions,212,taskId,0,noOfExecutions,661,totalCost,0.25284976507883267,totalReward,25.77326023492115,effectiveCost,0.1358593253682236
5,noOfEventsMissed,0,totalEvents,0,noOfPktsDropped,0,totalPkts,0,taskId,2,noOfExecutions,836,taskId,1,noOfExecutions,72,taskId,0,noOfExecutions,91,totalCost,0.03165927780267247,totalReward,-0.03165927780267247,effectiveCost,0.1358593253682236
6,noOfEventsMissed,0,totalEvents,0,noOfPktsDropped,0,totalPkts,0,taskId,2,noOfExecutions,830,taskId,1,noOfExecutions,78,taskId,0,noOfExecutions,91,totalCost,0.03167812935783516,totalReward,-0.03167812935783516,effectiveCost,0.1358593253682236
7,noOfEventsMissed,56,totalEvents,499,noOfPktsDropped,0,totalPkts,0,taskId,2,noOfExecutions,61,taskId,1,noOfExecutions,895,taskId,0,noOfExecutions,43,totalCost,0.0176669253205462,totalReward,0.35489607467945383,effectiveCost,0.1358593253682236
8,noOfEventsMissed,0,totalEvents,0,noOfPktsDropped,0,totalPkts,0,taskId,2,noOfExecutions,841,taskId,1,noOfExecutions,70,taskId,0,noOfExecutions,88,totalCost,0.030611458189235986,totalReward,-0.030611458189235986,effectiveCost,0.1358593253682236
