0,56.909964688507614,250.0,200.0,250.4575,200.3802,0.5948598910668049
1,49.480188742067455,250.4575,200.3802,250.915,200.7604,0.5948598910667829
2,49.480188742067455,250.4575,200.3802,251.6013,201.3307,1.4871881824436366
3,21.907197504237985,252.0589,201.711,252.0589,201.711,0.0
4,30.58469652885704,252.5164,202.0912,252.7451,202.2813,0.2973914928171315
5,30.58469652885704,252.5164,202.0912,253.2027,202.6615,0.8923282916057228
6,30.58469652885704,252.5164,202.0912,253.889,203.2318,1.7846565832114676
7,30.58469652885704,252.5164,202.0912,254.3465,203.612,2.3795164739921386
8,30.58469652885704,252.5164,202.0912,255.0328,204.1823,3.271844765571874
9,30.58469652885704,252.5164,202.0912,255.4903,204.5625,3.86670465642257
10,30.58469652885704,252.5164,202.0912,256.1766,205.1329,4.759096860749962
11,30.58469652885704,252.5164,202.0912,256.6341,205.5131,5.3539567517864795
12,30.58469652885704,252.5164,202.0912,257.3204,206.0834,6.246285043127653
13,30.58469652885704,252.5164,202.0912,257.7779,206.4636,6.8411449341466275
14,30.58469652885704,252.5164,202.0912,258.4642,207.0339,7.733473225530688
15,30.58469652885704,252.5164,202.0912,258.9217,207.4141,8.328333116536575
16,30.58469652885704,252.5164,202.0912,259.608,207.9844,9.220661407946833
17,30.58469652885704,252.5164,202.0912,260.0655,208.3647,9.815585212303946
18,30.58469652885704,252.5164,202.0912,260.7518,208.935,10.707913503572962
19,30.58469652885704,252.5164,202.0912,261.2094,209.3152,11.302850304237444
20,30.58469652885704,252.5164,202.0912,261.8956,209.8855,12.19510168592293
21,30.58469652885704,252.5164,202.0912,262.3532,210.2657,12.790038486650483
22,23.555221685334434,262.3532,210.2657,263.0395,210.836,0.8923282916057009
23,23.555221685334434,262.3532,210.2657,263.497,211.2162,1.4871881824436184
24,23.555221685334434,262.3532,210.2657,264.1833,211.7866,2.3795803873792116
25,23.555221685334434,262.3532,210.2657,264.6408,212.1668,2.9744402784389425
26,23.555221685334434,262.3532,210.2657,265.3271,212.7371,3.8667685694905107
27,23.555221685334434,262.3532,210.2657,265.7846,213.1173,4.461628460551139
28,23.555221685334434,262.3532,210.2657,266.4709,213.6876,5.3539567517864395
29,23.555221685334434,262.3532,210.2657,266.9284,214.0678,5.948816642829053
30,33.85309865684112,267.3859,214.448,267.6147,214.6382,0.297532317572424
31,33.85309865684112,267.3859,214.448,268.0722,215.0184,0.8923922063756669
32,33.85309865684112,267.3859,214.448,268.7585,215.5887,1.7847204963242984
33,33.85309865684112,267.3859,214.448,269.216,215.9689,2.379580387379255
34,33.85309865684112,267.3859,214.448,269.9023,216.5392,3.271908678432225
35,33.85309865684112,267.3859,214.448,270.3599,216.9194,3.866845479198759
36,33.85309865684112,267.3859,214.448,271.0461,217.4897,4.759096860749966
37,33.85309865684112,267.3859,214.448,271.5037,217.87,5.354097574755235
38,41.88874640430945,271.5037,217.87,272.19,218.4403,0.8923282916057447
39,41.88874640430945,271.5037,217.87,272.6475,218.8205,1.4871881824436366
40,30.67281828533872,272.6475,218.8205,273.3338,219.3908,0.8923282916057447
41,30.67281828533872,272.6475,218.8205,273.7913,219.771,1.4871881824436184
42,30.67281828533872,272.6475,218.8205,274.4776,220.3413,2.379516473992142
43,30.67281828533872,272.6475,218.8205,274.9351,220.7215,2.974376364887255
44,30.67281828533872,272.6475,218.8205,275.6214,221.2919,3.8667685694905547
45,30.67281828533872,272.6475,218.8205,276.0789,221.6721,4.461628460551139
46,23.487884696746494,276.3077,221.8622,276.7652,222.2424,0.5948598910667829
47,23.487884696746494,276.3077,221.8622,277.2227,222.6226,1.1897197821335659
48,27.270568180366787,277.4515,222.8127,277.909,223.1929,0.5948598910667829
49,27.270568180366787,277.4515,222.8127,278.3665,223.5731,1.1897197821335659
50,28.623782135543006,278.5953,223.7632,279.0528,224.1434,0.5948598910667829
51,28.623782135543006,278.5953,223.7632,279.5104,224.5237,1.1898606052811227
52,28.623782135543006,278.5953,223.7632,280.1966,225.094,2.082111987862298
53,28.623782135543006,278.5953,223.7632,280.6542,225.4742,2.677048787377608
54,28.623782135543006,278.5953,223.7632,281.3405,226.0445,3.569377078707152
55,28.623782135543006,278.5953,223.7632,281.798,226.4247,4.164236969722053
56,28.623782135543006,278.5953,223.7632,282.4843,226.995,5.056565261123407
57,28.623782135543006,278.5953,223.7632,282.9418,227.3752,5.651425152118701
58,28.623782135543006,278.5953,223.7632,283.6281,227.9456,6.543817356864424
59,28.623782135543006,278.5953,223.7632,284.0856,228.3258,7.138677247922031
60,28.623782135543006,278.5953,223.7632,284.7719,228.8961,8.031005539158834
61,28.623782135543006,278.5953,223.7632,285.2294,229.2763,8.62586543020465
62,46.41975787336201,285.2294,229.2763,285.9157,229.8466,0.8923282916057447
63,46.41975787336201,285.2294,229.2763,286.3732,230.2268,1.4871881824436366
64,28.283652740054798,286.602,230.4169,287.0595,230.7971,0.5948598910668268
65,28.283652740054798,286.602,230.4169,287.517,231.1774,1.1897836988293498
66,28.283652740054798,286.602,230.4169,288.2033,231.7477,2.08211198786236
