0,
1,task:Sleep,-1.1428571428571427E-5,0.017123756773258406,0.0,0.0,task:Diffuse,-8.752857142857073E-5,-6.553823236354046E-5,0.0,0.0,
2,task:Sleep,-1.1428571428571427E-5,0.017123837901959843,0.0,0.0,task:Diffuse,-8.752857141256208E-5,-6.555508856768761E-5,0.0,0.0,
3,task:Sleep,-1.1428571428571427E-5,0.013888868151893077,0.0,0.0,task:Diffuse,-8.752857142857143E-5,-5.322675285995693E-5,0.0,0.0,
4,task:Sleep,-1.1428571428571429E-5,0.01444168579368916,0.0,0.0,task:Diffuse,-8.752857142857145E-5,2.116842216242826E-4,0.0,0.0,
5,task:10-0,0.0,6.859246003360001,12.888782142857144,10.211480068953815,task:Sleep,0.0,0.0,0.06495767179950682,-1.1428571428571427E-5,task:Diffuse,4.549145599999997E-4,0.0,-2.6761088955196192E-5,-8.355016744586662E-5,
6,task:Sleep,-1.1428571428571427E-5,-1.6581220316409403E-6,0.0,0.0,task:Diffuse,-8.752857142857143E-5,0.017058965211953565,0.0,0.0,
7,task:10-0,-0.0010034285714285713,-9.169181938163798E-4,0.0,0.0,task:Sleep,-1.1428571428571429E-5,8.220403740436986E-4,0.0,0.0,task:Diffuse,-8.752857147226833E-5,-3.116184537145263E-5,0.0,0.0,
8,task:10-0,0.0,6.859246003360001,12.888782142857144,9.3001865880488,task:Sleep,0.0,-6.4E-6,5.799011326086389E-4,-1.145682798869798E-5,task:Diffuse,4.549145599999997E-4,-6.728E-5,-1.7322485440561675E-5,-8.889680758089087E-5,
9,task:Sleep,-1.1428571428571427E-5,0.017124138487574284,0.0,0.0,task:Diffuse,-8.752857142856788E-5,-9.793791834261967E-6,0.0,0.0,
10,task:Sleep,-1.1428571428571429E-5,4.161941690668123E-5,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.015299756380885219,0.0,0.0,
11,task:Sleep,-1.1428571428571429E-5,0.0171392355528492,0.0,0.0,task:Diffuse,-8.752857142857143E-5,-3.508618422081241E-5,0.0,0.0,
12,task:10-0,0.0,6.859246003360001,-8.918571794516747E-4,-0.0010034285714285713,task:Sleep,0.0,0.0,0.0032246439788660166,-1.1428571428571427E-5,task:Diffuse,0.06796326875136,-6.728E-5,-6.967655104104958E-5,-8.752857142857145E-5,
13,task:Sleep,-1.1428571428571429E-5,0.016312540357794364,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-2.7698930895857104E-5,0.0,0.0,
