Mon Aug 31 19:42:00 CDT 2009,DIRL,0,0,0.276025242,1.34770748,158.9956268,466,0.289207614,0.204810945
Mon Aug 31 19:42:31 CDT 2009,SORA,0,0,0.304195511,1.42273409,156.926882,431,0.330100717,0.213810517
Mon Aug 31 19:42:42 CDT 2009,RANDOM,0,0,0.025741435,1.90329708,21.86904666,117,1.626749641,0.013524654
Mon Aug 31 19:43:47 CDT 2009,COIN,72,49,0.164914744,0.91635149,192.2849743,372,0.246331046,0.179968872
Mon Aug 31 19:44:24 CDT 2009,TEAM,28,22,0.162774296,4.339543291,40.37164241,356,1.218972834,0.037509545
