0,
1,task:Sleep,-2.969257142857143E-5,0.01711807405145031,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-6.531964403118502E-5,0.0,0.0,
2,task:Sleep,-1.1428571428571429E-5,0.017124155915944763,0.0,0.0,task:Diffuse,-1.1892044240457145E-4,-8.982524312272384E-6,0.0,0.0,
3,task:Sleep,-1.1428571428571429E-5,0.01709346791791403,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-2.7443717633218503E-5,0.0,0.0,
4,task:Sleep,-1.1428571428571427E-5,0.0156133516880041,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-1.9888477086767743E-5,0.0,0.0,
5,task:10-0,8.068223693444146,-0.0524580823065941,-Infinity,-0.2929817833934923,task:Sleep,-1.1428571428571427E-5,0.014522842042024035,-1.1428571428571429E-5,2.6869888420736412E-5,task:Diffuse,-3.4915721488764336E-5,-4.95958533236952E-5,-8.752857142857145E-5,0.07699742103390222,
6,task:Sleep,-1.1428571428571429E-5,1.1360591619233789E-4,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.017117610662803574,0.0,0.0,
7,task:10-0,-Infinity,-0.2250442463050593,-0.14146275692314778,-0.1777759739752123,task:Sleep,-1.1428571428571429E-5,7.121865631181945E-4,-1.1411910869290256E-5,-1.1428571428571427E-5,task:Diffuse,-8.752857142857145E-5,2.745441587109274E-7,-8.347885714285707E-5,-8.75277097106834E-5,
8,task:10-0,8.91755047046514,-0.05563080862836909,-Infinity,-3.092396224493484,task:Sleep,-1.1428571428570074E-5,-1.1395833255108516E-5,-1.1428571428571429E-5,0.048081007564468856,task:Diffuse,-2.903007846487228E-5,-3.435823323620927E-5,-8.752857142857145E-5,8.07055394807929E-5,
9,task:Sleep,-1.1428571428571429E-5,-1.8887852692411721E-6,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.016966341131355693,0.0,0.0,
10,task:Sleep,-1.1428571428571429E-5,0.01720850532969057,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-7.154634153548957E-5,0.0,0.0,
11,task:Sleep,-2.969257142857143E-5,0.017132596265681976,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-3.6075112766548624E-5,0.0,0.0,
12,task:10-0,-0.03983399516806816,7.120704684228326,-0.9207621423522578,-Infinity,task:Sleep,-8.685714285714285E-6,0.001307312840507432,1.8613126429713736,-1.1428571428571429E-5,task:Diffuse,0.06053714118276148,-4.287728171385288E-5,0.002306126006643814,-8.752857142857145E-5,
13,task:Sleep,-1.1428571428571429E-5,0.01717722228897566,0.0,0.0,task:Diffuse,-8.752857142857145E-5,4.8039582814262155E-5,0.0,0.0,
14,task:Sleep,-2.969257142857143E-5,0.017123709425183518,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-8.277123361405568E-5,0.0,0.0,
15,task:Sleep,-1.1428571428571429E-5,0.017125172700293186,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.498930441293178E-5,0.0,0.0,
16,task:Sleep,-1.1428571428571429E-5,1.4691901984816734E-5,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.01708025276915659,0.0,0.0,
17,task:Sleep,-2.969257142857143E-5,1.9374355347870626E-5,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,0.017077736086410958,0.0,0.0,
18,task:10-0,-0.501863160617396,-0.5642476295167654,-Infinity,-100.3359644646971,task:Sleep,-8.137142857142855E-6,1.1398394868215118E-5,-1.1428571428571429E-5,0.007014532997446656,task:Diffuse,-7.022699897183376E-5,-3.1082561513320966E-5,-8.752857142857145E-5,0.0016572073618732273,
19,task:Sleep,-2.969257142857143E-5,-5.506693566099912E-6,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,0.01706065481251283,0.0,0.0,
20,task:Sleep,-1.1428571428571427E-5,0.01712306659233715,0.0,0.0,task:Diffuse,-1.1892044240457145E-4,-8.246871604670156E-5,0.0,0.0,
21,task:Sleep,-1.1428571428571429E-5,0.017051426673211675,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-2.7230785734380797E-5,0.0,0.0,
22,task:10-0,8.7876914640672,-0.0727247258194793,-Infinity,-4.242882987656243,task:Sleep,-1.1428520168159214E-5,-6.4E-6,-1.1428571428571429E-5,0.017104368175838335,task:Diffuse,-2.2099848351318085E-5,-5.324004653022022E-5,-8.752857142857145E-5,-6.153796401602215E-5,
23,task:Sleep,-1.1428571428571427E-5,0.017025669085838652,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.634058852034428E-5,0.0,0.0,
