0,
1,task:Sleep,-1.1428571428571429E-5,0.017130142712292424,0.0,0.0,task:Diffuse,-8.752857142856845E-5,-1.866360391544735E-5,0.0,0.0,
2,task:Sleep,-1.1428571428571429E-5,1.130066836016926E-4,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.017112161892523754,0.0,0.0,
3,task:Sleep,-1.1428571428571427E-5,4.9231736077758794E-5,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.01718960895245969,0.0,0.0,
4,task:Sleep,-1.1428571428571429E-5,0.017273681439581044,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.6905659830153404E-5,0.0,0.0,
5,task:10-0,8.85289582227736,-0.01765018651082955,-Infinity,-2.215489448885547,task:Sleep,-1.1428571427600096E-5,0.015429881990622146,-1.1428571428571429E-5,1.9726301958846135,task:Diffuse,-2.9736434924821063E-5,7.399030033507358E-5,-8.752857142857145E-5,-8.472483031995088E-5,
6,task:Sleep,-1.1428571428571429E-5,0.017033089769097228,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-2.7554649489701134E-5,0.0,0.0,
7,task:10-0,-1.2665484720213065,-0.5159762123471573,-0.13254125509104395,-0.17669009674481617,task:Sleep,-1.1428571428571429E-5,0.015453335839645779,0.12120817020916931,-1.1428571428571427E-5,task:Diffuse,-8.752857142857145E-5,-3.492892747962039E-5,0.010253772458612993,-8.752857141198379E-5,
8,task:10-0,-0.07729304932806522,7.027230593071165,-1.0049343417812404,-Infinity,task:Sleep,-1.2056706256646046E-5,6.126902702209228E-4,2.9945607649619017,-1.1428571428571429E-5,task:Diffuse,0.015616926507686337,-3.442729710268479E-5,-6.793784499276112E-5,-8.752857142857145E-5,
9,task:Sleep,-1.1428571428571427E-5,0.015570759422530346,0.0,0.0,task:Diffuse,-8.752857142857145E-5,2.1984611262916207E-4,0.0,0.0,
10,task:Sleep,-1.1428571428571429E-5,-9.774965879042905E-6,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.01703566058857058,0.0,0.0,
11,task:Sleep,-1.1428571428571429E-5,2.3759915409910147E-4,0.0,0.0,task:Diffuse,-8.752857142857131E-5,0.017113117390946418,0.0,0.0,
12,task:10-0,-0.15229690424260225,-0.00497932933177353,-Infinity,-1.535254594186391,task:Sleep,-6.4E-6,0.003205217650225201,-1.1428571428571429E-5,-7.510073713119775E-6,task:Diffuse,-7.169996967026362E-5,-3.396039912723852E-5,-8.752857142857145E-5,-1.617840338134671E-6,
13,task:Sleep,-1.1428571428571429E-5,0.01722383333635919,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-2.529675438006221E-5,0.0,0.0,
