Sat Aug 28 13:34:16 CDT 2010,TEAM,RewardUpdates,134,positiveUpdates,124,effectiveCost,0.7225358541198197,totalCost,10.720443193881838,globalReward,26.234763664285875, noOfTracks,536
Sat Aug 28 13:34:26 CDT 2010,SORA,RewardUpdates,0,positiveUpdates,0,effectiveCost,1.0634613499221164,totalCost,3.44617187452417,globalReward,87.4593093718605, noOfTracks,520
Sat Aug 28 13:35:23 CDT 2010,RANDOM,RewardUpdates,0,positiveUpdates,0,effectiveCost,0.095584869575627,totalCost,3.331046944030846,globalReward,19.634984496632022, noOfTracks,203
Sat Aug 28 13:35:32 CDT 2010,COIN,RewardUpdates,176,positiveUpdates,116,effectiveCost,0.23638455253034274,totalCost,1.3251831213420158,globalReward,145.29573210706553, noOfTracks,396
Sat Aug 28 13:36:09 CDT 2010,DIRL,RewardUpdates,0,positiveUpdates,0,effectiveCost,0.6562133887988822,totalCost,2.5268831105153935,globalReward,104.41463133124866, noOfTracks,507
