0,interests=68,dataPkts=1968,reinf=0,task-Sleep,0,task-Diffuse,0,totalTracks=1968
1,interests=102,dataPkts=710,reinf=133,task-Sleep,1123,task-Diffuse,1276
2,interests=102,dataPkts=1501,reinf=233,task-Sleep,560,task-Diffuse,1839
3,interests=138,dataPkts=1438,reinf=301,task-Sleep,555,task-Diffuse,1844
4,interests=138,dataPkts=1519,reinf=304,task-Sleep,483,task-Diffuse,1916
5,interests=91,dataPkts=572,reinf=143,task-10-0,479,task-Sleep,912,task-Diffuse,1008
6,interests=91,dataPkts=453,reinf=69,task-Sleep,1198,task-Diffuse,1201
7,interests=25,dataPkts=65,reinf=109,task-10-0,858,task-Sleep,1249,task-Diffuse,292
8,interests=114,dataPkts=293,reinf=251,task-10-0,1530,task-Sleep,406,task-Diffuse,463
