0,
1,task:Sleep,-1.1428571428571427E-5,0.017126260366256054,0.0,0.0,task:Diffuse,-8.752857142856788E-5,-6.326906662876306E-5,0.0,0.0,
2,task:Sleep,-1.1428571428571427E-5,0.017133154386468268,0.0,0.0,task:Diffuse,-8.752857142845717E-5,-5.9813971215395045E-5,0.0,0.0,
3,task:Sleep,-1.1428571428571427E-5,0.017140221440839716,0.0,0.0,task:Diffuse,-8.75285714285714E-5,5.025979179022784E-5,0.0,0.0,
4,task:Sleep,-1.1428571428571427E-5,0.017125602823993516,0.0,0.0,task:Diffuse,-8.752857142857143E-5,-2.9734270790632373E-5,0.0,0.0,
5,task:10-0,-0.6127084000351717,-0.2118048190081209,4.199217040980587,-0.02515732856526883,task:Sleep,-1.1428571428571429E-5,0.01616129562599429,-6.4E-6,2.73102418217682,task:Diffuse,-8.752857143743672E-5,-1.5059487363843444E-5,-8.073600000000001E-5,-6.728E-5,
6,task:Sleep,-1.1428571428571429E-5,0.0171243499310553,0.0,0.0,task:Diffuse,-8.752857142857132E-5,-3.126548147991427E-5,0.0,0.0,
7,task:10-0,-0.4311509420530791,-0.09804570919627503,-0.0982068401809318,2.1979254713406546,task:Sleep,-1.1428571428571429E-5,0.02336443875688604,2.5023108915651814E-5,-1.1428571428571429E-5,task:Diffuse,-8.752857144238402E-5,-2.561055929295317E-5,1.2901602099968945E-4,-8.75185590404159E-5,
8,task:10-0,-0.6170055161184133,-0.05685098383850902,-0.2582613846653697,-0.14506474583891094,task:Sleep,-1.1428571428571429E-5,-1.1427267130915386E-5,-1.1428994566066849E-5,2.240063499778853,task:Diffuse,-8.752857143382684E-5,-2.2706466101556994E-5,-9.819031495789175E-5,-7.8071659097292E-5,
9,task:Sleep,-1.1428571428571427E-5,0.017147584370522814,0.0,0.0,task:Diffuse,-8.752857142857143E-5,4.238311388063374E-5,0.0,0.0,
10,task:Sleep,-1.1428571428571427E-5,0.017124457327857192,0.0,0.0,task:Diffuse,-8.752857142857054E-5,-4.4075573581481716E-5,0.0,0.0,
11,task:Sleep,-1.1428571428571427E-5,0.017133206421991485,0.0,0.0,task:Diffuse,-8.752857142855364E-5,1.4151251220953483E-5,0.0,0.0,
12,task:Sleep,-1.1428571428571427E-5,0.017127170036478543,0.0,0.0,task:Diffuse,-8.752857142853878E-5,-7.950652131930976E-5,0.0,0.0,
13,task:Sleep,-1.1428571428571427E-5,0.017124843915381,0.0,0.0,task:Diffuse,-8.75285714285713E-5,-3.5998434331395546E-5,0.0,0.0,
