0,task:Sleep,0.0task:Sample,0.01task:Route,0.01
1,task:Sleep,0.0task:Sample,6.445858934302907task:Route,2.460207011510131
2,task:Sleep,0.0task:Sample,28.74583698415749task:Route,3.662678660715561
3,task:Sleep,0.0task:Sample,2.614021827161926task:Route,0.15530002126655823
4,task:Sleep,0.0task:Sample,0.01task:Route,0.01
5,task:Sleep,0.0task:Sample,5.07321381979301task:Route,0.5543577789965557
6,task:Sleep,0.0task:Sample,0.01task:Route,0.01
7,task:Sleep,0.0task:Sample,0.01task:Route,0.01
8,task:Sleep,0.0task:Sample,0.14217484874620742task:Route,0.01
