0,0,0,0,595,2,0,1,0,0,0,0.0,0.0,0.2530610958102025,595
1,248,254,38,235,2,166,1,269,0,764,0.298828204935555,15.620017795064431,0.2530610958102025
2,133,136,52,265,2,350,1,151,0,698,0.26841434505660783,16.910908654943416,0.2530610958102025
3,0,0,35,234,2,394,1,40,0,765,0.2978929357071085,15.952707064292877,0.2530610958102025
4,0,0,0,0,2,1128,1,34,0,37,0.013020065463527915,-0.013020065463527915,0.2530610958102025
5,271,298,67,295,2,117,1,313,0,769,0.30128052463891813,18.919026475361093,0.2530610958102025
6,177,181,55,325,2,260,1,152,0,787,0.3083799996463458,22.007984000353638,0.2530610958102025
7,0,0,21,259,2,353,1,32,0,814,0.32032252898293045,19.129877471017064,0.2530610958102025
8,0,0,19,19,2,1130,1,32,0,37,0.013016981535578748,-0.013016981535578748,0.2530610958102025
9,24,320,0,0,2,60,1,1104,0,35,0.01564137452337258,0.23329462547662747,0.2530610958102025
10,73,402,0,0,2,186,1,976,0,37,0.01592932428510791,0.2607596757148925,0.2530610958102025
11,28,298,0,0,2,344,1,818,0,37,0.015440767947289507,0.2116292320527107,0.2530610958102025
12,108,147,0,0,2,617,1,545,0,37,0.014597178478069687,0.018201821521930325,0.2530610958102025
13,35,103,0,0,2,978,1,183,0,38,0.013820832844678742,0.04336716715532129,0.2530610958102025
