0,
1,task:Sleep,-2.969257142857143E-5,1.1391506240930607E-4,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,0.017095881349073166,0.0,0.0,
2,task:Sleep,-1.1428571428571429E-5,0.017060441205939858,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.601215047055963E-5,0.0,0.0,
3,task:10-0,3.625564439906666E12,-0.22986140609469108,-Infinity,-0.04363107154388315,task:Sleep,-1.1449203380162809E-5,9.403031087057217E-5,-1.1428571428571429E-5,1.2807086583260312,task:Diffuse,-8.952498041479936E-5,1.5940198816292945E-4,-8.752857142857146E-5,-7.700749918415169E-5,
4,task:10-0,-0.3040775158706579,1.924859015546181E7,-Infinity,-Infinity,task:Sleep,0.00801648408194963,2.9004256975362596E-4,22161.991980373947,-1.1428571428571429E-5,task:Diffuse,0.0026340778296656355,-1.2572401128233962E-5,293.6160944765511,-8.752857142857145E-5,
5,task:Sleep,-1.1428571428571427E-5,-1.8316972664362798E-6,0.0,0.0,task:Diffuse,-8.752857142857143E-5,0.015549507305323661,0.0,0.0,
6,task:10-0,-0.6549667790998202,-0.29186559326529454,-0.07793563650210311,-0.17620592861967266,task:Sleep,-1.1428571428571427E-5,-1.1428571428571399E-5,-1.4669848177187676E-6,-1.1428571428571427E-5,task:Diffuse,-8.752857142857143E-5,-8.735917593454485E-5,2.9434812214987395E-5,-8.752857142857143E-5,
7,task:10-0,-Infinity,6.17512934916249,-0.19719829776204412,10.690347115902195,task:Sleep,-1.1428571428571427E-5,-6.4E-6,1.0068848639999994E-4,-6.4E-6,task:Diffuse,-8.752857142857143E-5,-6.728E-5,-8.294784000000002E-5,0.0,
8,task:10-0,-0.6898880779769518,-0.34625160533323834,0.0,0.0,task:Sleep,-1.1428571428571427E-5,-1.1428570651196039E-5,0.0,0.0,task:Diffuse,-8.752857142857143E-5,-8.685945006832575E-5,0.0,0.0,
9,task:10-0,-1.6368479624430063,-0.5261817846136773,-226.95633105074924,-Infinity,task:Sleep,-1.1428574498984112E-5,0.015940262144204173,9.95222988601504E-6,-1.1428571428571429E-5,task:Diffuse,0.01320593585738433,1.1553943282111844E-4,-4.8765097872244995E-5,-8.752857142857145E-5,
10,task:Sleep,-1.1428571428571429E-5,0.019303317879756445,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-7.323613909212614E-5,0.0,0.0,
11,task:Sleep,-2.969257142857143E-5,1.2071918905736881E-4,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,0.017118399341708158,0.0,0.0,
12,task:Sleep,-2.969257142857143E-5,0.01711493877297434,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-6.554666072437648E-5,0.0,0.0,
13,task:Sleep,-1.1428571428571429E-5,0.01710478311381364,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.316702781801749E-5,0.0,0.0,
14,task:Sleep,-2.969257142857143E-5,1.1312318723584595E-4,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,0.01711311344284563,0.0,0.0,
15,task:Sleep,-2.969257142857143E-5,0.017127613664924386,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-6.504703916375257E-5,0.0,0.0,
16,task:Sleep,-1.1428571428571427E-5,0.017128792586873234,0.0,0.0,task:Diffuse,-1.1892044240457145E-4,-1.4838473507661197E-5,0.0,0.0,
17,task:Sleep,-2.969257142857143E-5,0.017125435597479623,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-8.129577375468614E-5,0.0,0.0,
18,task:10-0,1.5599826122078308E10,-0.14342494833684336,-Infinity,-3.60550920727685,task:Sleep,-1.1428571428571429E-5,0.018290523046043127,-1.1428571428571429E-5,2.345234442705969E-6,task:Diffuse,-8.752857142857309E-5,5.761077005900606E-6,-8.752857142857145E-5,0.01679666708399449,
