0,interests=14,dataPkts=5832,reinf=73,totalTracks=937,lastTrackTime=6956.019979466185,averageDelay=0.4766023754302276
1,interests=19,dataPkts=4885,reinf=68378
2,interests=19,dataPkts=4884,reinf=68378
3,interests=35,dataPkts=16838,reinf=74113
4,interests=35,dataPkts=16493,reinf=78121
5,interests=24,dataPkts=10156,reinf=62394
6,interests=24,dataPkts=10044,reinf=62394
7,interests=18,dataPkts=7781,reinf=42166
8,interests=30,dataPkts=12508,reinf=61984
