0,interests=68,dataPkts=1498,reinf=0,task-Sleep,0,task-Diffuse,0,totalTracks=895
1,interests=102,dataPkts=872,reinf=81,task-Sleep,1099,task-Diffuse,1300
2,interests=102,dataPkts=861,reinf=84,task-Sleep,1131,task-Diffuse,1268
3,interests=137,dataPkts=1245,reinf=209,task-Sleep,886,task-Diffuse,1513
4,interests=137,dataPkts=1374,reinf=179,task-Sleep,897,task-Diffuse,1502
5,interests=68,dataPkts=727,reinf=74,task-10-0,1581,task-Sleep,732,task-Diffuse,86
6,interests=92,dataPkts=396,reinf=43,task-Sleep,1406,task-Diffuse,993
7,interests=25,dataPkts=26,reinf=2,task-10-0,205,task-Sleep,1873,task-Diffuse,321
8,interests=91,dataPkts=191,reinf=104,task-10-0,1563,task-Sleep,742,task-Diffuse,94
