0,
1,task:Sleep,-1.1428571428571429E-5,0.017118823735014502,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-7.491121875623409E-5,0.0,0.0,
2,task:Sleep,-1.1428571428571429E-5,0.015417838682128223,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-7.749095983501971E-5,0.0,0.0,
3,task:Sleep,-1.1428571428571429E-5,0.01618491568906918,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.041866412097618E-5,0.0,0.0,
4,task:Sleep,-1.1428571428571427E-5,0.015622464166621278,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-2.6241998864755982E-5,0.0,0.0,
5,task:10-0,1.3206148218054026,6.849423605369198,-2.7237346644865212,-Infinity,task:Sleep,0.0,0.0,0.016808646308344277,-1.1428571428571429E-5,task:Diffuse,0.013391263999999998,0.0,-3.48188699522152E-5,-8.752857142857145E-5,
6,task:Sleep,-1.1428571428571429E-5,-9.368175764720174E-6,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.016965232174348827,0.0,0.0,
7,task:10-0,-0.7696770082825372,-0.2230878505692007,0.0,0.0,task:Sleep,-1.1428571428571429E-5,-1.1428571428571429E-5,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.322676410161016E-5,0.0,0.0,
8,task:10-0,0.0,6.8494029773905725,-0.17313580776836346,-Infinity,task:Sleep,0.0,-6.4E-6,0.8264401641045116,-1.1428571428571429E-5,task:Diffuse,4.549145599999997E-4,0.0,3.47843321149109E-4,-8.752857142857145E-5,
9,task:Sleep,-1.1428571428571429E-5,0.017063055585782343,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.322688021636863E-5,0.0,0.0,
10,task:Sleep,-1.1428571428571429E-5,0.016933821039026572,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-1.885290684532023E-5,0.0,0.0,
11,task:Sleep,-1.1428571428571427E-5,9.041799265309563E-5,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.016920166822973638,0.0,0.0,
12,task:10-0,0.0,6.849408172912715,-6.126204723960487,-Infinity,task:Sleep,0.0,-6.4E-6,4.114011848743402E-5,-1.1428571428571429E-5,task:Diffuse,0.06122722236093541,0.0,2.1300138059400172E-4,-8.752857142857145E-5,
13,task:Sleep,-1.1428571428571427E-5,0.018850146454577426,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-3.478819051651488E-5,0.0,0.0,
14,task:Sleep,-1.1428571428571429E-5,0.017033977038678046,0.0,0.0,task:Diffuse,-8.752857142857145E-5,3.7710539429194634E-5,0.0,0.0,
15,task:Sleep,-1.1428571428571429E-5,0.017146587247285808,0.0,0.0,task:Diffuse,-8.752857142857145E-5,4.097716350617639E-5,0.0,0.0,
16,task:Sleep,-1.1428571428571429E-5,0.017034528430764313,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.415798884378655E-5,0.0,0.0,
17,task:Sleep,-1.1428571428571429E-5,0.01720372201164704,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-4.968073700452905E-5,0.0,0.0,
18,task:10-0,-Infinity,-1.6005410346364015,0.0,0.0,task:Sleep,-1.1428571428571429E-5,0.014611093044066936,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.322675285995693E-5,0.0,0.0,
19,task:Sleep,-1.1428571428571429E-5,0.01712403652133965,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.199336384710278E-5,0.0,0.0,
20,task:Sleep,-1.1428571428571429E-5,1.1299112314978134E-4,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.017112211729398617,0.0,0.0,
21,task:Sleep,-1.1428571428571429E-5,0.017054650858217165,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.885093837566057E-5,0.0,0.0,
22,task:10-0,0.0,6.849405345532941,-0.05086977645399349,-Infinity,task:Sleep,0.0,-6.4E-6,0.12471329686222372,-1.1428571428571429E-5,task:Diffuse,0.06796324258283519,0.0,0.001009715503919969,-8.752857142857145E-5,
23,task:Sleep,-1.1428571428571429E-5,4.961387513939215E-5,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.015476906154060815,0.0,0.0,
