0,0,0,
0,0,1,
1,0,1,
1,0,2,
1,0,3,
1,0,4,
1,1,4,
1,2,4,
1,2,5,
1,2,6,
1,3,6,
1,3,7,
1,3,8,
1,4,8,
2,4,8,
2,4,9,
2,4,10,
2,4,11,
3,4,11,
3,4,12,
3,4,13,
3,4,14,
3,4,15,
4,4,15,
4,4,16,
4,4,17,
4,4,18,
4,4,19,
4,4,20,
4,4,21,
4,4,22,
4,4,23,
4,4,24,
4,4,25,
4,4,26,
4,4,27,
4,4,28,
4,4,29,
4,4,30,
4,4,31,
4,5,31,
5,5,31,
5,5,32,
5,5,33,
5,5,34,
5,5,35,
5,5,36,
5,5,37,
5,5,38,
5,5,39,
5,5,40,
5,5,41,
5,5,42,
5,5,43,
5,5,44,
5,5,45,
5,5,46,
5,5,47,
5,5,48,
5,5,49,
5,5,50,
5,5,51,
5,5,52,
5,5,53,
5,5,54,
5,6,54,
5,6,55,
5,6,56,
5,6,57,
5,6,58,
5,6,59,
5,6,60,
5,7,60,
6,7,60,
6,7,61,
6,7,62,
6,7,63,
6,7,64,
6,7,65,
7,7,65,
7,7,66,
7,8,66,
7,8,67,
7,8,68,
7,8,69,
7,8,70,
7,8,71,
7,8,72,
7,8,73,
7,8,74,
8,8,74,
8,8,75,
8,8,76,
8,8,77,
8,8,78,
8,8,79,
8,8,80,
8,8,81,
8,8,82,
8,8,83,
8,8,84,
9,8,84,
9,8,85,
9,8,86,
10,8,86,
11,8,86,
11,8,87,
11,8,88,
11,8,89,
11,9,89,
11,9,90,
11,9,91,
11,9,92,
11,9,93,
11,9,94,
11,9,95,
11,9,96,
11,9,97,
11,9,98,
11,9,99,
11,9,100,
11,9,101,
11,9,102,
11,9,103,
11,9,104,
11,9,105,
12,9,105,
12,9,106,
12,9,107,
12,9,108,
12,9,109,
12,9,110,
12,9,111,
12,9,112,
12,9,113,
12,9,114,
12,9,115,
12,9,116,
12,9,117,
12,9,118,
12,9,119,
12,9,120,
12,9,121,
12,9,122,
12,9,123,
12,9,124,
12,9,125,
12,9,126,
12,9,127,
12,9,128,
12,9,129,
12,9,130,
12,9,131,
12,9,132,
12,9,133,
12,9,134,
12,9,135,
12,9,136,
12,9,137,
12,9,138,
12,9,139,
12,9,140,
12,9,141,
12,9,142,
12,9,143,
12,9,144,
12,9,145,
12,9,146,
12,9,147,
12,9,148,
12,9,149,
12,9,150,
12,9,151,
12,9,152,
12,9,153,
12,9,154,
12,9,155,
12,9,156,
12,9,157,
12,9,158,
12,9,159,
12,9,160,
12,9,161,
12,9,162,
12,9,163,
12,9,164,
12,9,165,
12,9,166,
12,9,167,
12,9,168,
12,9,169,
12,9,170,
12,9,171,
12,9,172,
12,9,173,
12,9,174,
12,9,175,
12,9,176,
12,9,177,
12,9,178,
12,9,179,
12,9,180,
12,9,181,
12,9,182,
12,9,183,
12,9,184,
12,9,185,
12,9,186,
12,9,187,
12,9,188,
12,9,189,
12,9,190,
12,9,191,
12,9,192,
12,9,193,
12,9,194,
12,9,195,
12,9,196,
12,9,197,
12,9,198,
12,9,199,
12,9,200,
12,9,201,
12,9,202,
12,9,203,
12,9,204,
12,9,205,
12,9,206,
12,9,207,
12,9,208,
12,9,209,
12,9,210,
12,9,211,
12,9,212,
12,9,213,
12,9,214,
12,9,215,
12,9,216,
12,9,217,
12,9,218,
12,9,219,
13,9,219,
14,9,219,
14,9,220,
14,9,221,
14,9,222,
14,9,223,
14,9,224,
14,9,225,
14,9,226,
14,9,227,
14,9,228,
14,9,229,
14,9,230,
14,9,231,
14,9,232,
14,9,233,
14,9,234,
14,9,235,
14,9,236,
14,9,237,
14,9,238,
15,9,238,
15,9,239,
15,9,240,
15,9,241,
15,9,242,
15,9,243,
15,9,244,
15,9,245,
15,9,246,
15,9,247,
15,9,248,
15,9,249,
15,9,250,
15,9,251,
15,10,251,
15,10,252,
15,11,252,
15,12,252,
15,13,252,
15,14,252,
15,15,252,
15,16,252,
15,17,252,
15,17,253,
15,18,253,
15,19,253,
15,19,254,
15,20,254,
15,21,254,
15,22,254,
15,23,254,
15,24,254,
15,25,254,
15,26,254,
15,27,254,
15,28,254,
15,29,254,
15,30,254,
15,31,254,
15,32,254,
15,33,254,
15,34,254,
15,35,254,
15,36,254,
16,36,254,
16,37,254,
16,38,254,
16,39,254,
16,40,254,
16,41,254,
16,42,254,
16,43,254,
16,44,254,
16,45,254,
16,46,254,
16,47,254,
16,48,254,
16,49,254,
16,50,254,
16,51,254,
16,52,254,
16,53,254,
16,54,254,
16,55,254,
16,56,254,
16,57,254,
16,58,254,
16,59,254,
16,60,254,
16,61,254,
17,61,254,
17,62,254,
18,62,254,
18,63,254,
18,64,254,
18,65,254,
18,66,254,
18,67,254,
18,68,254,
18,69,254,
18,70,254,
18,71,254,
18,71,255,
18,72,255,
18,73,255,
18,74,255,
18,75,255,
18,76,255,
18,77,255,
18,78,255,
18,79,255,
18,80,255,
18,81,255,
18,82,255,
18,83,255,
18,84,255,
18,85,255,
18,85,256,
18,86,256,
18,87,256,
19,87,256,
19,88,256,
19,89,256,
19,90,256,
19,91,256,
19,92,256,
19,93,256,
19,94,256,
19,95,256,
19,96,256,
19,97,256,
19,98,256,
19,99,256,
19,100,256,
19,101,256,
19,102,256,
19,103,256,
19,103,257,
19,104,257,
19,105,257,
19,106,257,
19,107,257,
19,108,257,
19,109,257,
19,110,257,
19,111,257,
19,112,257,
19,113,257,
19,114,257,
19,115,257,
19,116,257,
19,117,257,
19,118,257,
19,119,257,
20,119,257,
20,120,257,
20,121,257,
20,122,257,
20,123,257,
20,124,257,
20,125,257,
20,126,257,
20,127,257,
20,128,257,
20,129,257,
20,130,257,
20,131,257,
20,132,257,
21,132,257,
21,133,257,
21,134,257,
21,135,257,
22,135,257,
22,136,257,
22,136,258,
22,137,258,
22,138,258,
23,138,258,
24,138,258,
24,139,258,
24,140,258,
24,141,258,
24,142,258,
24,143,258,
24,144,258,
24,145,258,
24,146,258,
24,146,259,
24,147,259,
25,147,259,
26,147,259,
26,148,259,
26,149,259,
26,150,259,
26,151,259,
26,152,259,
27,152,259,
28,152,259,
28,153,259,
28,154,259,
28,154,260,
28,155,260,
28,156,260,
29,156,260,
29,157,260,
29,158,260,
29,159,260,
29,160,260,
29,161,260,
29,162,260,
29,163,260,
29,164,260,
30,164,260,
30,165,260,
31,165,260,
31,166,260,
32,166,260,
32,167,260,
32,168,260,
32,169,260,
32,170,260,
32,171,260,
32,172,260,
32,173,260,
32,174,260,
32,175,260,
32,176,260,
32,177,260,
32,178,260,
32,179,260,
32,180,260,
32,181,260,
32,182,260,
32,183,260,
32,184,260,
32,185,260,
32,186,260,
32,187,260,
32,188,260,
32,189,260,
32,190,260,
32,191,260,
32,192,260,
32,193,260,
32,194,260,
32,195,260,
32,196,260,
32,197,260,
32,198,260,
32,199,260,
32,200,260,
32,201,260,
32,202,260,
32,203,260,
32,204,260,
32,205,260,
32,206,260,
32,207,260,
32,208,260,
32,209,260,
32,210,260,
32,211,260,
32,212,260,
32,213,260,
32,214,260,
32,215,260,
32,216,260,
32,217,260,
32,218,260,
32,219,260,
32,220,260,
32,221,260,
32,222,260,
33,222,260,
33,223,260,
33,224,260,
33,225,260,
33,226,260,
33,227,260,
33,228,260,
33,229,260,
33,230,260,
33,231,260,
33,232,260,
33,233,260,
33,234,260,
33,235,260,
33,236,260,
33,237,260,
33,238,260,
34,238,260,
34,239,260,
34,240,260,
34,241,260,
34,242,260,
34,243,260,
34,244,260,
34,245,260,
34,246,260,
34,247,260,
34,248,260,
34,249,260,
34,250,260,
35,250,260,
35,251,260,
35,252,260,
35,253,260,
35,254,260,
35,255,260,
35,256,260,
35,257,260,
35,258,260,
35,259,260,
35,260,260,
35,260,261,
35,261,261,
35,262,261,
35,263,261,
35,263,262,
35,264,262,
35,265,262,
35,266,262,
35,267,262,
35,268,262,
35,269,262,
35,270,262,
35,271,262,
35,272,262,
35,273,262,
35,274,262,
35,275,262,
35,276,262,
35,277,262,
35,278,262,
35,279,262,
35,280,262,
35,281,262,
35,282,262,
35,283,262,
35,284,262,
35,285,262,
35,286,262,
35,287,262,
35,288,262,
35,289,262,
35,290,262,
35,291,262,
35,292,262,
35,293,262,
35,294,262,
35,295,262,
35,296,262,
35,297,262,
35,298,262,
35,299,262,
35,300,262,
35,301,262,
35,302,262,
35,303,262,
35,304,262,
35,305,262,
35,306,262,
35,307,262,
35,308,262,
35,309,262,
35,310,262,
35,310,263,
35,311,263,
35,312,263,
35,313,263,
35,314,263,
35,315,263,
35,316,263,
35,317,263,
35,318,263,
35,319,263,
35,320,263,
35,321,263,
35,322,263,
35,323,263,
35,324,263,
35,325,263,
35,326,263,
35,327,263,
35,328,263,
35,329,263,
36,329,263,
36,330,263,
36,331,263,
36,332,263,
37,332,263,
37,333,263,
37,334,263,
38,334,263,
38,335,263,
38,336,263,
38,337,263,
38,338,263,
38,339,263,
38,340,263,
38,341,263,
38,342,263,
38,343,263,
38,344,263,
38,345,263,
38,346,263,
38,347,263,
38,348,263,
38,349,263,
38,350,263,
38,351,263,
38,352,263,
38,353,263,
38,354,263,
38,355,263,
38,356,263,
38,357,263,
38,358,263,
38,359,263,
38,360,263,
38,361,263,
38,362,263,
38,363,263,
38,364,263,
38,365,263,
38,366,263,
38,367,263,
38,367,264,
38,367,265,
38,368,265,
38,369,265,
39,369,265,
39,369,266,
39,370,266,
39,371,266,
39,372,266,
39,373,266,
39,374,266,
39,375,266,
39,376,266,
39,377,266,
39,378,266,
39,379,266,
39,380,266,
39,381,266,
39,382,266,
39,382,267,
39,383,267,
39,384,267,
39,385,267,
39,386,267,
39,387,267,
39,388,267,
39,389,267,
39,390,267,
39,391,267,
39,392,267,
39,393,267,
39,394,267,
39,395,267,
39,395,268,
39,396,268,
39,397,268,
40,397,268,
40,398,268,
40,399,268,
40,400,268,
40,401,268,
40,402,268,
40,403,268,
40,404,268,
40,405,268,
40,406,268,
40,407,268,
40,408,268,
40,409,268,
40,410,268,
40,411,268,
40,412,268,
40,413,268,
40,414,268,
40,415,268,
40,416,268,
40,417,268,
40,418,268,
40,419,268,
40,420,268,
40,421,268,
40,422,268,
40,423,268,
40,424,268,
40,425,268,
40,426,268,
40,427,268,
40,427,269,
40,428,269,
40,429,269,
40,430,269,
40,431,269,
40,432,269,
40,433,269,
40,434,269,
