0,0,0,0,32,2,0,1,0,0,0,0.0,0.0,0.022082504970225854,32
1,0,0,34,66,2,186,1,29,0,784,0.30641088977053654,2.3037891102294576,0.022082504970225854
2,0,0,0,0,2,944,1,25,0,30,0.010546986317634366,-0.010546986317634366,0.022082504970225854
3,0,0,0,0,2,950,1,21,0,28,0.00985471105315808,-0.00985471105315808,0.022082504970225854
4,0,0,0,0,2,952,1,21,0,26,0.009175202708416902,-0.009175202708416902,0.022082504970225854
5,69,90,51,104,2,126,1,392,0,481,0.17799122578537996,4.302269774214611,0.022082504970225854
6,0,0,86,86,2,961,1,18,0,20,0.007130246482040707,-0.007130246482040707,0.022082504970225854
7,0,0,0,0,2,947,1,23,0,29,0.010200788740935085,-0.010200788740935085,0.022082504970225854
8,0,0,0,0,2,952,1,21,0,26,0.00917520273995208,-0.00917520273995208,0.022082504970225854
9,21,124,0,0,2,69,1,901,0,29,0.012901396614366852,0.07372160338563326,0.022082504970225854
10,41,127,0,0,2,193,1,776,0,30,0.012856862197375253,0.059469137802624784,0.022082504970225854
11,9,9,0,0,2,940,1,29,0,30,0.010559291485590653,-0.010559291485590653,0.022082504970225854
12,0,0,0,0,2,940,1,29,0,30,0.010559291564215876,-0.010559291564215876,0.022082504970225854
13,0,0,0,0,2,947,1,23,0,29,0.010200788761969047,-0.010200788761969047,0.022082504970225854
