0,0,0,0,41,2,0,1,0,0,0,0.0,0.0,0.01750061263863513,41
1,3,3,0,3,2,107,1,87,0,805,0.316300657917926,-0.06370065791792653,0.01750061263863513
2,25,25,3,9,2,99,1,83,0,817,0.3218401783614307,0.1833598216385691,0.01750061263863513
3,0,0,3,20,2,111,1,87,0,801,0.31445539040380055,1.1169446095962,0.01750061263863513
4,0,0,4,17,2,110,1,87,0,802,0.3149163872159505,0.7796836127840489,0.01750061263863513
5,26,29,0,1,2,107,1,87,0,805,0.31630065764389975,-0.22957765764389912,0.01750061263863513
6,122,124,2,8,2,94,1,77,0,828,0.32693532363346006,0.17994667636654044,0.01750061263863513
7,125,137,1,8,2,95,1,78,0,826,0.32600661699011224,0.2734853830098867,0.01750061263863513
8,0,0,3,21,2,100,1,85,0,814,0.3209203860424293,1.1946796139575713,0.01750061263863513
9,3,3,0,0,2,111,1,88,0,800,0.31445539123864735,-0.31445539123864735,0.01750061263863513
10,138,145,0,0,2,66,1,48,0,885,0.35377050280902117,-0.3478835028090212,0.01750061263863513
11,211,218,0,0,2,50,1,34,0,915,0.3686809535865174,-0.36279395358651734,0.01750061263863513
12,257,277,0,0,2,88,1,69,0,842,0.33345628206414946,-0.3166362820641493,0.01750061263863513
13,0,0,0,0,2,107,1,87,0,805,0.3167583286278178,-0.3167583286278178,0.01750061263863513
