0,0,0,0,134,2,0,1,0,0,0,0.0,0.0,0.07324021437211853,134
1,0,0,8,48,2,202,1,23,0,774,0.3018246249621192,2.9819753750378766,0.07324021437211853
2,0,0,33,50,2,594,1,37,0,368,0.13270255106237414,1.2144974489376248,0.07324021437211853
3,0,0,19,68,2,833,1,26,0,140,0.04832623826911533,3.993273761730882,0.07324021437211853
4,0,0,13,41,2,887,1,23,0,89,0.03046395502349322,2.2429360449765063,0.07324021437211853
5,134,135,26,80,2,193,1,279,0,527,0.19624233781850456,4.351398662181501,0.07324021437211853
6,31,63,49,70,2,535,1,232,0,232,0.08240279233686586,1.5443092076631353,0.07324021437211853
7,49,50,21,89,2,621,1,21,0,357,0.12804971574266916,5.42999128425733,0.07324021437211853
8,0,0,8,51,2,851,1,30,0,118,0.040598559707839064,3.49580144029216,0.07324021437211853
9,41,121,0,0,2,145,1,823,0,31,0.0133427906535579,0.053937209346442104,0.07324021437211853
10,64,134,0,0,2,494,1,475,0,30,0.011929189875898309,0.04694081012410173,0.07324021437211853
11,63,163,0,0,2,572,1,397,0,30,0.011688937218556367,0.07241106278144362,0.07324021437211853
12,19,70,0,0,2,842,1,125,0,32,0.01153223274124886,0.031358767258751155,0.07324021437211853
13,0,0,0,0,2,940,1,29,0,30,0.010559291454944383,-0.010559291454944383,0.07324021437211853
