0,
1,task:Sleep,-1.1428571428571429E-5,-8.338176013879718E-7,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.01706515895052805,0.0,0.0,
2,task:Sleep,-1.1428571428571429E-5,6.148371893732946E-6,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.017073277660954594,0.0,0.0,
3,task:Sleep,-1.1428571428571429E-5,0.017240419145460505,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-7.438791428427937E-5,0.0,0.0,
4,task:Sleep,-1.1428571428571427E-5,0.01384618507059099,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-1.9813852601143967E-5,0.0,0.0,
5,task:10-0,0.0,6.849412940624948,-0.41416627134957235,-Infinity,task:Sleep,0.0,-6.4E-6,0.014519438893172839,-1.1428571428571429E-5,task:Diffuse,4.549145599999997E-4,0.0,-2.096480396133576E-5,-8.752857142857145E-5,
6,task:Sleep,-1.1428571428571429E-5,0.017124871797049284,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-2.612377563420879E-5,0.0,0.0,
7,task:10-0,-2.115702422216617,-0.33468985591202044,0.0,0.0,task:Sleep,-1.1428571428571429E-5,-1.1398109133649856E-5,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.015450908494027117,0.0,0.0,
8,task:10-0,0.0,6.849419384487451,-83.28416666395324,-Infinity,task:Sleep,0.0,0.0,0.021073850130652907,-1.1428571428571429E-5,task:Diffuse,4.549145599999997E-4,0.0,-1.836902111615624E-5,-8.752857142857145E-5,
9,task:Sleep,-1.1428571428571429E-5,0.018686303905745258,0.0,0.0,task:Diffuse,-8.752857142857145E-5,1.0334922573036745E-4,0.0,0.0,
10,task:Sleep,-1.1428571428571427E-5,0.017148515677213042,0.0,0.0,task:Diffuse,-1.1892044240457145E-4,-4.594385305287141E-6,0.0,0.0,
11,task:Sleep,-1.1428571428571429E-5,0.017126748287408494,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.803270817717142E-5,0.0,0.0,
12,task:10-0,0.0,6.849282568951267,-0.6322334858668318,-Infinity,task:Sleep,0.0,-6.4E-6,0.28797314993439044,-1.1428571428571429E-5,task:Diffuse,4.549145599999997E-4,-6.728E-5,-2.4106355296989203E-5,-8.752857142857145E-5,
13,task:Sleep,-1.1428571428571429E-5,-1.0473004712602676E-5,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.016872855506349514,0.0,0.0,
14,task:Sleep,-1.1428571428571429E-5,0.01711917720023681,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.527665823185322E-5,0.0,0.0,
15,task:Sleep,-1.1428571428571429E-5,0.017133661486591265,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-2.438913345474752E-5,0.0,0.0,
16,task:Sleep,-1.1428571428571429E-5,0.017127078892624666,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.204606074777336E-5,0.0,0.0,
17,task:Sleep,-1.1428571428571429E-5,0.017127252084788467,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-1.2007577058236082E-5,0.0,0.0,
18,task:10-0,-Infinity,-1.9595078113105067,0.0,0.0,task:Sleep,-1.1428571428571429E-5,0.014523102622789726,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-7.859328603153961E-5,0.0,0.0,
19,task:Sleep,-1.1428571428571427E-5,0.01712489114796835,0.0,0.0,task:Diffuse,-1.1892044240457145E-4,-6.299744410889256E-5,0.0,0.0,
20,task:Sleep,-2.9692571428571436E-5,1.13244204491608E-4,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,0.01710030010548244,0.0,0.0,
21,task:Sleep,-1.1428571428571429E-5,0.017132313222415315,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-3.7403028367407E-5,0.0,0.0,
22,task:10-0,6.845153824161135,6.849280908189717,-2.4105233477681285,-Infinity,task:Sleep,0.0,-6.4E-6,0.4865204966241134,-1.1428571428571429E-5,task:Diffuse,0.002610972799999999,-6.728E-5,-2.537889181481783E-5,-8.752857142857145E-5,
23,task:Sleep,-1.1428571428571429E-5,0.017124473321761126,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.270449623865187E-5,0.0,0.0,
