0,interests=14,dataPkts=6425,reinf=77,totalTracks=905
1,interests=19,dataPkts=5858,reinf=68380
2,interests=19,dataPkts=5857,reinf=68380
3,interests=34,dataPkts=20026,reinf=74117
4,interests=34,dataPkts=19611,reinf=78125
5,interests=24,dataPkts=12615,reinf=62394
6,interests=24,dataPkts=12500,reinf=62394
7,interests=18,dataPkts=9861,reinf=42166
8,interests=30,dataPkts=15607,reinf=61984
