0,
1,task:Sleep,-1.1428571428571427E-5,4.3273934604451045E-5,0.0,0.0,task:Diffuse,-8.752857142857142E-5,0.017073698189124815,0.0,0.0,
2,task:Sleep,-1.1428571428571429E-5,0.01713283490816619,0.0,0.0,task:Diffuse,-8.752857138878716E-5,-3.252728835136936E-5,0.0,0.0,
3,task:Sleep,-1.1428571428571429E-5,0.017136523741555987,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-7.086051792939299E-5,0.0,0.0,
4,task:Sleep,-1.1428571428571429E-5,1.1216922329139238E-6,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.016985821999203836,0.0,0.0,
5,task:10-0,6.8459600811596735,6.849302187559194,-2.400838032551518,-Infinity,task:Sleep,-6.4E-6,-6.4E-6,2.099801727664417E-4,-1.1428571428571429E-5,task:Diffuse,0.013391263999999998,-6.728E-5,0.01628600628475788,-8.752857142857145E-5,
6,task:Sleep,-1.1428571428571429E-5,0.017029588765266862,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-7.024374938690878E-5,0.0,0.0,
7,task:10-0,-0.30526956985354126,-0.14598084270811357,0.0,0.0,task:Sleep,-1.1428571428571429E-5,0.018834847843621345,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.32267528757444E-5,0.0,0.0,
8,task:10-0,6.8437792240555275,6.8493085670270935,0.2323435307540488,-Infinity,task:Sleep,0.0,0.0,4.516495929543412E-5,-1.1428571428571429E-5,task:Diffuse,0.002610972799999999,-6.728E-5,1.27560525479624E-4,-8.752857142857145E-5,
9,task:Sleep,-1.1428571428571427E-5,-4.464197167862496E-6,0.0,0.0,task:Diffuse,-8.752857142857143E-5,0.017048303252175875,0.0,0.0,
10,task:Sleep,-1.1428571428571429E-5,0.017126668398869054,0.0,0.0,task:Diffuse,-8.75285714282299E-5,-4.841871776254968E-6,0.0,0.0,
11,task:Sleep,-1.1428571428571427E-5,4.519204107931896E-7,0.0,0.0,task:Diffuse,-8.75285714285714E-5,0.017064120054121768,0.0,0.0,
12,task:Sleep,-1.1428571428571427E-5,4.329864555540948E-5,0.0,0.0,task:Diffuse,-8.752857141745713E-5,0.01707389866529879,0.0,0.0,
13,task:Sleep,-1.1428571428571427E-5,0.01714814848603285,0.0,0.0,task:Diffuse,-8.752857142857139E-5,4.106027991682326E-5,0.0,0.0,
