0,0,0,0,178,2,0,1,0,0,0,0.0,0.0,0.0971740518755752,178
1,0,0,19,91,2,224,1,29,0,746,0.2891865342093473,5.689013465790649,0.0971740518755752
2,0,0,7,62,2,505,1,29,0,465,0.170267318350962,4.46073268164904,0.0971740518755752
3,0,0,42,97,2,816,1,26,0,157,0.05434873160521615,4.239851268394783,0.0971740518755752
4,0,0,0,0,2,947,1,23,0,29,0.01020078875551687,-0.01020078875551687,0.0971740518755752
5,75,135,26,66,2,204,1,447,0,348,0.1264613130200447,3.2919986869799547,0.0971740518755752
6,63,63,34,101,2,492,1,28,0,479,0.17586542307991512,5.465534576920082,0.0971740518755752
7,49,50,15,112,2,547,1,31,0,421,0.15287051148743197,7.425970488512568,0.0971740518755752
8,0,0,0,0,2,932,1,31,0,36,0.012608196615528441,-0.012608196615528441,0.0971740518755752
9,55,121,0,0,2,178,1,789,0,32,0.013582075177766115,0.04192392482223381,0.0971740518755752
10,32,134,0,0,2,438,1,531,0,30,0.012101715112290745,0.07368028488770939,0.0971740518755752
11,49,163,0,0,2,540,1,429,0,30,0.01178749558418551,0.08408650441581458,0.0971740518755752
12,25,70,0,0,2,857,1,110,0,32,0.011486044165466117,0.026358955834533883,0.0971740518755752
13,0,0,0,0,2,935,1,31,0,33,0.011586298791904311,-0.011586298791904311,0.0971740518755752
