0,
1,task:Sleep,-2.969257142857143E-5,0.017130158747930772,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-6.046166347782013E-5,0.0,0.0,
2,task:Sleep,-1.1428571428571429E-5,0.015654898063968598,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-4.0762968386880904E-5,0.0,0.0,
3,task:Sleep,-1.1428571428571429E-5,0.016950498281261557,0.0,0.0,task:Diffuse,-8.752857142857145E-5,1.2772225000671786E-5,0.0,0.0,
4,task:Sleep,-1.1428571428571429E-5,0.01543018052013969,0.0,0.0,task:Diffuse,-8.752857142857145E-5,3.1939131801494625E-5,0.0,0.0,
5,task:10-0,-0.03798646574541825,7.179835529822218,-Infinity,-1.4622859538311506,task:Sleep,-1.1428571428571427E-5,4.671540607693441E-7,-1.1428571428571429E-5,0.019198318253134523,task:Diffuse,0.0028078408806417343,-6.847418141864861E-5,-8.752857142857145E-5,-3.4555097156453784E-5,
6,task:Sleep,-1.1428571428571429E-5,0.017035786111332198,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-1.5413218014581397E-5,0.0,0.0,
7,task:10-0,-2.255474109619694,-0.40121118303874037,1.9993463397795948,1.3990314026939479,task:Sleep,-1.1428571428571429E-5,0.014521425555597616,3.785664465285933E-5,-1.1428571428573716E-5,task:Diffuse,-8.752857142857145E-5,-5.322675503612671E-5,-5.750364458432639E-6,-8.750550044728947E-5,
8,task:10-0,8.413131646758123,-0.09569116922637033,-Infinity,-2.8726112865121736,task:Sleep,-8.685714285714285E-6,-1.1345588858725431E-5,-1.1428571428571429E-5,0.10058069537099372,task:Diffuse,-8.75074876134784E-5,-8.604016935460889E-5,-8.752857142857145E-5,7.734664729454677E-5,
9,task:Sleep,-1.1428571428571429E-5,0.015153632211970131,0.0,0.0,task:Diffuse,-8.752857142857145E-5,7.01383866743612E-5,0.0,0.0,
10,task:Sleep,-1.1428571428571429E-5,0.01712191804076472,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.340986796034791E-5,0.0,0.0,
11,task:Sleep,-1.1428571428571427E-5,1.1120711145614148E-4,0.0,0.0,task:Diffuse,-1.1892044240457145E-4,0.01707363171568754,0.0,0.0,
12,task:10-0,1.5227770502435425,-0.023087401577685265,-1.9735421230509722,-Infinity,task:Sleep,0.0016763128939671686,0.019329201057555468,0.02033516672035555,-1.1428571428571429E-5,task:Diffuse,0.08052477423053854,-1.704474173605261E-5,-7.404502482709806E-5,-8.752857142857145E-5,
13,task:Sleep,-1.1428571428571429E-5,0.017023788872046124,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-4.253774833580373E-5,0.0,0.0,
14,task:Sleep,-1.1428571428571429E-5,0.0171332568385419,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-3.730723823742318E-5,0.0,0.0,
15,task:Sleep,-1.1428571428571429E-5,0.01722923513781474,0.0,0.0,task:Diffuse,-8.752857142857145E-5,5.5004834996381544E-5,0.0,0.0,
16,task:Sleep,-1.1428571428571429E-5,1.0549720029444332E-5,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.016976412642922774,0.0,0.0,
17,task:Sleep,-1.1428571428571429E-5,0.017025709762800056,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-7.045584779812394E-5,0.0,0.0,
18,task:10-0,-1.8748727958109213,5.7829949245678804,-3.538496771685736,-Infinity,task:Sleep,0.0071378148463103995,0.007426090014061106,-1.2373962174139698E-5,-1.1428571428571429E-5,task:Diffuse,0.07629560087471014,-4.581556073044627E-5,-7.174854111830729E-5,-8.752857142857145E-5,
19,task:Sleep,-2.969257142857143E-5,0.017104925412144416,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-1.2306404301827997E-5,0.0,0.0,
20,task:Sleep,-2.969257142857143E-5,0.017118794756342114,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-9.965274673115302E-6,0.0,0.0,
21,task:Sleep,-1.1428571428571429E-5,0.01723334231104742,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.89841969526045E-5,0.0,0.0,
22,task:10-0,-0.10214167641237669,-0.0052162927849440524,-Infinity,-0.08701787215783448,task:Sleep,-7.936E-6,0.0153524052833325,-1.1428571428571429E-5,1.399532377243213,task:Diffuse,-7.329190222551977E-5,-2.0892701821177673E-5,-8.752857142857145E-5,-8.130697356393346E-5,
23,task:Sleep,-1.1428571428571429E-5,0.017112921475626337,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-3.309637616503227E-5,0.0,0.0,
