0,0,0,0,420,2,0,1,0,0,0,0.0,0.0,0.11160915199841734,420
1,0,0,29,182,2,120,1,104,0,975,0.3987182144545802,35.526740210589544,0.11160915199841734
2,36,76,315,442,2,77,1,739,0,383,0.1410145770034983,37.545108047505366,0.11160915199841734
3,0,0,13,113,2,124,1,113,0,962,0.39226158334392186,19.677378175560513,0.11160915199841734
4,0,0,3,24,2,129,1,116,0,954,0.3878058949841586,2.9243780561861863,0.11160915199841734
5,0,0,3,14,2,123,1,111,0,965,0.3937482283835772,0.5324517716164231,0.11160915199841734
6,0,0,1,13,2,123,1,109,0,967,0.39424276181164564,0.6161572381883549,0.11160915199841734
7,37,41,0,0,2,111,1,87,0,1001,0.4112592284914478,-0.4078952284914478,0.11160915199841734
8,130,309,0,0,2,65,1,899,0,235,0.0857823313619602,38.24018672182096,0.11160915199841734
9,104,318,0,0,2,63,1,938,0,198,0.0724307397163121,28.10635366517259,0.11160915199841734
10,155,396,0,0,2,66,1,782,0,351,0.12883963574781265,57.25744583283571,0.11160915199841734
11,209,309,0,0,2,77,1,469,0,653,0.2504715688237609,21.292903748828632,0.11160915199841734
12,218,234,0,0,2,97,1,80,0,1022,0.42245982378114005,-0.40900382378114003,0.11160915199841734
13,280,296,0,0,2,81,1,86,0,1032,0.42711964287000104,1.8142325985344094,0.11160915199841734
14,97,105,0,0,2,109,1,87,0,1003,0.41227522811157363,-0.4055472281115736,0.11160915199841734
15,170,183,0,0,2,97,1,81,0,1021,0.42143807478068496,-0.41050507478068504,0.11160915199841734
16,22,24,0,0,2,119,1,103,0,977,0.3992197515730475,-0.3975377515730475,0.11160915199841734
17,118,133,0,0,2,116,1,98,0,985,0.4032183489075455,-0.39060334890754544,0.11160915199841734
18,0,0,0,0,2,124,1,112,0,963,0.39226158209421297,-0.39226158209421297,0.11160915199841734
