0,0,0,
1,0,0,
1,1,0,
1,1,1,
1,1,2,
2,1,2,
3,1,2,
4,1,2,
5,1,2,
5,2,2,
6,2,2,
6,3,2,
7,3,2,
8,3,2,
9,3,2,
9,4,2,
10,4,2,
11,4,2,
12,4,2,
13,4,2,
14,4,2,
15,4,2,
15,4,3,
16,4,3,
16,5,3,
17,5,3,
18,5,3,
19,5,3,
20,5,3,
21,5,3,
22,5,3,
23,5,3,
24,5,3,
25,5,3,
26,5,3,
27,5,3,
28,5,3,
29,5,3,
30,5,3,
31,5,3,
32,5,3,
33,5,3,
33,5,4,
33,5,5,
34,5,5,
34,5,6,
35,5,6,
36,5,6,
36,5,7,
36,6,7,
37,6,7,
38,6,7,
39,6,7,
40,6,7,
41,6,7,
42,6,7,
43,6,7,
44,6,7,
45,6,7,
45,6,8,
46,6,8,
47,6,8,
47,7,8,
48,7,8,
49,7,8,
50,7,8,
51,7,8,
51,8,8,
52,8,8,
53,8,8,
54,8,8,
55,8,8,
56,8,8,
57,8,8,
58,8,8,
58,9,8,
59,9,8,
60,9,8,
61,9,8,
62,9,8,
63,9,8,
64,9,8,
65,9,8,
66,9,8,
67,9,8,
68,9,8,
69,9,8,
70,9,8,
71,9,8,
72,9,8,
73,9,8,
73,10,8,
74,10,8,
75,10,8,
76,10,8,
77,10,8,
78,10,8,
78,10,9,
79,10,9,
79,10,10,
80,10,10,
81,10,10,
82,10,10,
83,10,10,
84,10,10,
84,10,11,
85,10,11,
85,11,11,
86,11,11,
87,11,11,
87,11,12,
87,11,13,
88,11,13,
89,11,13,
90,11,13,
91,11,13,
92,11,13,
92,12,13,
92,13,13,
93,13,13,
94,13,13,
95,13,13,
96,13,13,
97,13,13,
98,13,13,
99,13,13,
100,13,13,
101,13,13,
102,13,13,
103,13,13,
104,13,13,
105,13,13,
106,13,13,
107,13,13,
107,14,13,
108,14,13,
109,14,13,
110,14,13,
111,14,13,
112,14,13,
112,14,14,
112,14,15,
113,14,15,
114,14,15,
115,14,15,
115,14,16,
116,14,16,
117,14,16,
118,14,16,
119,14,16,
120,14,16,
121,14,16,
122,14,16,
123,14,16,
123,14,17,
124,14,17,
125,14,17,
126,14,17,
127,14,17,
128,14,17,
129,14,17,
130,14,17,
131,14,17,
132,14,17,
132,14,18,
132,15,18,
133,15,18,
134,15,18,
135,15,18,
136,15,18,
137,15,18,
138,15,18,
139,15,18,
140,15,18,
141,15,18,
142,15,18,
143,15,18,
144,15,18,
145,15,18,
146,15,18,
147,15,18,
148,15,18,
149,15,18,
150,15,18,
151,15,18,
152,15,18,
153,15,18,
154,15,18,
155,15,18,
156,15,18,
157,15,18,
158,15,18,
159,15,18,
160,15,18,
161,15,18,
162,15,18,
163,15,18,
164,15,18,
165,15,18,
166,15,18,
167,15,18,
168,15,18,
169,15,18,
170,15,18,
170,15,19,
171,15,19,
172,15,19,
173,15,19,
174,15,19,
175,15,19,
176,15,19,
177,15,19,
178,15,19,
179,15,19,
180,15,19,
181,15,19,
182,15,19,
183,15,19,
184,15,19,
185,15,19,
186,15,19,
187,15,19,
187,16,19,
188,16,19,
188,17,19,
189,17,19,
190,17,19,
191,17,19,
192,17,19,
192,18,19,
193,18,19,
194,18,19,
195,18,19,
196,18,19,
197,18,19,
198,18,19,
199,18,19,
200,18,19,
201,18,19,
202,18,19,
203,18,19,
203,19,19,
204,19,19,
205,19,19,
205,19,20,
205,19,21,
206,19,21,
207,19,21,
208,19,21,
209,19,21,
210,19,21,
211,19,21,
212,19,21,
213,19,21,
213,19,22,
214,19,22,
214,20,22,
215,20,22,
216,20,22,
217,20,22,
218,20,22,
219,20,22,
220,20,22,
221,20,22,
221,21,22,
222,21,22,
223,21,22,
224,21,22,
224,21,23,
225,21,23,
226,21,23,
227,21,23,
227,21,24,
228,21,24,
229,21,24,
230,21,24,
230,21,25,
231,21,25,
231,21,26,
232,21,26,
233,21,26,
234,21,26,
235,21,26,
236,21,26,
237,21,26,
238,21,26,
239,21,26,
240,21,26,
241,21,26,
242,21,26,
243,21,26,
243,22,26,
244,22,26,
245,22,26,
245,22,27,
246,22,27,
247,22,27,
248,22,27,
248,22,28,
248,22,29,
249,22,29,
249,23,29,
249,24,29,
250,24,29,
250,25,29,
251,25,29,
252,25,29,
252,26,29,
252,26,30,
252,27,30,
252,28,30,
253,28,30,
254,28,30,
254,29,30,
254,30,30,
255,30,30,
256,30,30,
256,31,30,
256,32,30,
257,32,30,
257,33,30,
258,33,30,
258,34,30,
259,34,30,
260,34,30,
260,35,30,
260,36,30,
261,36,30,
261,36,31,
261,37,31,
261,38,31,
262,38,31,
262,39,31,
263,39,31,
263,40,31,
263,41,31,
263,42,31,
264,42,31,
265,42,31,
265,43,31,
265,44,31,
266,44,31,
266,45,31,
267,45,31,
267,46,31,
268,46,31,
268,47,31,
269,47,31,
269,48,31,
270,48,31,
270,49,31,
270,50,31,
270,51,31,
271,51,31,
271,52,31,
272,52,31,
272,52,32,
272,52,33,
272,53,33,
272,54,33,
272,55,33,
273,55,33,
274,55,33,
274,56,33,
274,57,33,
275,57,33,
275,58,33,
276,58,33,
276,59,33,
276,60,33,
276,61,33,
276,62,33,
276,63,33,
277,63,33,
277,63,34,
277,64,34,
277,65,34,
277,66,34,
277,67,34,
277,68,34,
277,69,34,
278,69,34,
278,70,34,
279,70,34,
279,71,34,
280,71,34,
280,72,34,
280,73,34,
280,74,34,
281,74,34,
281,75,34,
281,75,35,
281,76,35,
282,76,35,
282,76,36,
282,76,37,
282,77,37,
283,77,37,
283,78,37,
284,78,37,
284,79,37,
285,79,37,
285,79,38,
285,80,38,
285,81,38,
286,81,38,
286,82,38,
286,83,38,
286,84,38,
287,84,38,
287,85,38,
288,85,38,
288,86,38,
289,86,38,
289,87,38,
290,87,38,
290,88,38,
291,88,38,
292,88,38,
292,89,38,
292,89,39,
292,90,39,
293,90,39,
294,90,39,
294,91,39,
294,92,39,
295,92,39,
295,93,39,
295,94,39,
296,94,39,
297,94,39,
297,95,39,
298,95,39,
298,96,39,
298,97,39,
299,97,39,
299,98,39,
299,99,39,
299,100,39,
299,101,39,
299,102,39,
300,102,39,
300,103,39,
300,104,39,
300,105,39,
300,106,39,
300,107,39,
301,107,39,
301,108,39,
302,108,39,
302,109,39,
303,109,39,
303,109,40,
303,110,40,
303,111,40,
304,111,40,
304,112,40,
304,113,40,
304,114,40,
304,115,40,
305,115,40,
305,116,40,
305,117,40,
305,118,40,
305,119,40,
305,120,40,
305,121,40,
305,122,40,
305,123,40,
305,124,40,
305,125,40,
305,126,40,
305,127,40,
305,128,40,
305,129,40,
306,129,40,
306,130,40,
306,131,40,
306,132,40,
307,132,40,
307,133,40,
307,134,40,
307,135,40,
308,135,40,
308,136,40,
309,136,40,
309,137,40,
309,137,41,
309,138,41,
309,139,41,
309,140,41,
