0,interests=104,dataPkts=1663,reinf=0,task-Sleep,0,task-Diffuse,0,totalTracks=1541
1,interests=259,dataPkts=1172,reinf=252,task-Sleep,2280,task-Diffuse,1719
2,interests=256,dataPkts=1090,reinf=223,task-Sleep,2266,task-Diffuse,1733
3,interests=331,dataPkts=847,reinf=276,task-Sleep,2309,task-Diffuse,1690
4,interests=328,dataPkts=1060,reinf=318,task-Sleep,2312,task-Diffuse,1687
5,interests=251,dataPkts=252,reinf=142,task-10-0,1078,task-Sleep,2304,task-Diffuse,617
6,interests=249,dataPkts=514,reinf=127,task-Sleep,2536,task-Diffuse,1463
7,interests=46,dataPkts=252,reinf=39,task-10-0,319,task-Sleep,2955,task-Diffuse,725
8,interests=290,dataPkts=235,reinf=137,task-10-0,800,task-Sleep,2224,task-Diffuse,975
9,interests=328,dataPkts=1094,reinf=320,task-Sleep,2312,task-Diffuse,1687
10,interests=393,dataPkts=496,reinf=224,task-10-0,808,task-Sleep,2295,task-Diffuse,896
11,interests=251,dataPkts=182,reinf=156,task-10-0,1260,task-Sleep,2250,task-Diffuse,489
12,interests=225,dataPkts=181,reinf=200,task-10-0,1379,task-Sleep,2192,task-Diffuse,428
13,interests=328,dataPkts=912,reinf=239,task-Sleep,2283,task-Diffuse,1716
