0,
1,task:Sleep,-2.969257142857143E-5,0.017118966665474383,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-4.937111363123455E-5,0.0,0.0,
2,task:Sleep,-1.1428571428571429E-5,4.353967989976564E-5,0.0,0.0,task:Diffuse,-1.1892044240457145E-4,0.017078382973914615,0.0,0.0,
3,task:Sleep,-1.1428571428571429E-5,0.017035057322277843,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.802650598704417E-6,0.0,0.0,
4,task:Sleep,-1.1428571428571429E-5,0.015526544619892411,0.0,0.0,task:Diffuse,-8.752857142857145E-5,3.1633324538119096E-5,0.0,0.0,
5,task:10-0,-0.04672335507666103,-0.047449653701434814,-Infinity,-Infinity,task:Sleep,4.438906834102372E-5,4.4296910575523536E-5,2.121084831732083,-1.1428571428571429E-5,task:Diffuse,0.07619450627055138,-6.550615185403201E-5,9.090147955405832E-4,-8.752857142857145E-5,
6,task:Sleep,-2.969257142857143E-5,0.017131280212325743,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-1.2761984392366051E-5,0.0,0.0,
7,task:10-0,-30.806034997103485,-0.8981169840486108,-0.06486087807878821,-0.15826304557083,task:Sleep,-2.9692571428571436E-5,-1.1425867281197032E-5,2.60422868015127,-1.1428571428571427E-5,task:Diffuse,-1.1736464182857145E-4,-5.322675285995693E-5,-6.728E-5,-8.752857101388069E-5,
8,task:10-0,7.697527531062164,6.4252871646791885,-4.421491566733666,-Infinity,task:Sleep,-1.1729723902584655E-5,0.002801543402344218,-1.1428033058419142E-5,-1.1428571428571429E-5,task:Diffuse,0.07310145683522691,-8.558964424281182E-5,-5.9582165324902355E-5,-8.752857142857145E-5,
9,task:Sleep,-1.1428571428571429E-5,0.017036824630099222,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-2.399515517181414E-5,0.0,0.0,
10,task:Sleep,-2.9692571428571436E-5,0.017121636241615622,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-4.503358788047109E-5,0.0,0.0,
11,task:Sleep,-2.969257142857143E-5,0.017133109525805816,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-4.2452323232200946E-5,0.0,0.0,
12,task:10-0,7.444038434819216,-0.033303313983086044,-Infinity,-0.26684380583258366,task:Sleep,2.685707911364289E-4,0.01903919070057535,-1.1428571428571429E-5,4.2217048265021497E-4,task:Diffuse,1.334905454053198E-4,-3.428009091905549E-5,-8.752857142857145E-5,0.029925554354052517,
13,task:Sleep,-1.1428571428571429E-5,1.1874756136026706E-4,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.01716096222595938,0.0,0.0,
14,task:Sleep,-2.969257142857143E-5,0.017119136889806187,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-7.570497108507461E-5,0.0,0.0,
15,task:Sleep,-1.1428571428571429E-5,0.017127348710093204,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.48107644438687E-5,0.0,0.0,
16,task:Sleep,-2.969257142857143E-5,0.017118998889374674,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-2.536982123377131E-5,0.0,0.0,
17,task:Sleep,-2.969257142857143E-5,0.017124280711235264,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-6.632145438263445E-5,0.0,0.0,
18,task:10-0,-0.5633251875064348,-0.3897659491083859,-Infinity,-76.89549997300429,task:Sleep,-8.137142857142857E-6,-9.460342711475136E-6,-1.1428571428571429E-5,1.0210327863785978E-4,task:Diffuse,-8.704225041411812E-5,-1.424750925584289E-5,-8.752857142857145E-5,1.3762826325949173E-4,
19,task:Sleep,-2.969257142857143E-5,0.01714176560854477,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-2.389632395901799E-5,0.0,0.0,
20,task:Sleep,-2.969257142857143E-5,0.017148291578210326,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,4.545194892216034E-5,0.0,0.0,
21,task:Sleep,-1.1428571428571429E-5,0.01885122117377714,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.550290892395231E-5,0.0,0.0,
22,task:10-0,7.4061478548049156,-0.005023587902439069,-Infinity,-7.334247510261076,task:Sleep,-9.216E-6,0.014678940181095921,-1.1428571428571429E-5,0.016776867380147636,task:Diffuse,-3.400213002736177E-5,-1.8483952293266815E-5,-8.752857142857145E-5,-4.028946761954778E-5,
23,task:Sleep,-2.969257142857143E-5,1.1293486098225164E-4,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,0.01711129850469865,0.0,0.0,
