0,interests=8,dataPkts=384,reinf=0,task-Sleep,0,task-Diffuse,0,totalTracks=232
1,interests=12,dataPkts=229,reinf=18,task-Sleep,110,task-Diffuse,289
2,interests=12,dataPkts=230,reinf=18,task-Sleep,117,task-Diffuse,282
3,interests=18,dataPkts=411,reinf=58,task-Sleep,39,task-Diffuse,360
4,interests=18,dataPkts=382,reinf=76,task-Sleep,21,task-Diffuse,378
5,interests=12,dataPkts=146,reinf=19,task-10-0,397,task-Sleep,0,task-Diffuse,2
6,interests=12,dataPkts=195,reinf=14,task-Sleep,117,task-Diffuse,282
7,interests=5,dataPkts=0,reinf=0,task-10-0,27,task-Sleep,318,task-Diffuse,54
8,interests=15,dataPkts=124,reinf=27,task-10-0,394,task-Sleep,2,task-Diffuse,3
