0,
1,task:Sleep,-1.1428571428571429E-5,-1.8909032088647446E-6,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.017057631818722083,0.0,0.0,
2,task:Sleep,-1.1428571428571429E-5,0.0171258906915181,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.500596250832102E-5,0.0,0.0,
3,task:Sleep,-1.1428571428571429E-5,0.018917430842953793,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.369082198795546E-5,0.0,0.0,
4,task:Sleep,-1.1428571428571429E-5,0.01583462436508678,0.0,0.0,task:Diffuse,-8.752857142857145E-5,6.630110795914864E-4,0.0,0.0,
5,task:10-0,-0.038413449502312694,7.180177821031885,-8.192204999336672,-43.160467838348566,task:Sleep,-4.263191829837918E-6,-1.1386839735642063E-5,-1.145422910471509E-5,0.02152422837822158,task:Diffuse,0.012044662922455034,-3.4358285157985826E-5,5.307456220966129E-4,-4.5347228396831475E-5,
6,task:Sleep,-1.1428571428571429E-5,-4.619779904923351E-6,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.017057861669649586,0.0,0.0,
7,task:10-0,-Infinity,-0.6326701391527498,2.118514572089957,-0.17046292435077406,task:Sleep,-1.1428571428571429E-5,0.015416252138256138,4.960487955339596E-5,-1.1428571428571427E-5,task:Diffuse,-8.752857142857145E-5,-2.520338863415089E-5,2.345947052041883E-6,-8.752857150308857E-5,
8,task:10-0,8.666107844902806,-0.08200959944302708,-Infinity,-0.05183741062833723,task:Sleep,-1.1055733657223025E-5,3.5261265623123426E-4,-1.1428571428571429E-5,0.9260527308066842,task:Diffuse,-8.312255713384505E-5,0.020298339819234935,-8.752857142857145E-5,-3.076644206503508E-5,
9,task:Sleep,-1.1428571428571429E-5,0.01816478625990216,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-4.65099769093509E-5,0.0,0.0,
10,task:Sleep,-1.1428571428571429E-5,0.017065079349494583,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-7.107490533988713E-5,0.0,0.0,
11,task:Sleep,-1.1428571428571429E-5,0.017267410623331245,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.734152215621826E-5,0.0,0.0,
12,task:10-0,-0.03040426786304292,7.194492476544028,-1.3012313036127736,-Infinity,task:Sleep,-1.1428571428571427E-5,6.037447881799645E-4,1.8585167578111434E-4,-1.1428571428571429E-5,task:Diffuse,0.002507063039292086,-8.093311402895938E-5,4.229061993072054E-4,-8.752857142857145E-5,
13,task:Sleep,-1.1428571428571429E-5,0.013808028814607262,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.422171733561509E-5,0.0,0.0,
14,task:Sleep,-1.1428571428571427E-5,0.015517199466934735,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-2.5114831536376204E-5,0.0,0.0,
15,task:Sleep,-1.1428571428571429E-5,0.017112854636253217,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.560884993572469E-5,0.0,0.0,
16,task:Sleep,-1.1428571428571429E-5,0.015410890232133068,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-7.007375112001896E-5,0.0,0.0,
17,task:Sleep,-1.1428571428571429E-5,0.017122181433380457,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-7.294999374095558E-5,0.0,0.0,
18,task:10-0,7.920585207324729,-0.8467154533740366,-Infinity,-0.327316488210051,task:Sleep,2.955275206202827E-4,3.8685992861992464E-5,-1.1428571428571429E-5,0.36611183336218533,task:Diffuse,5.858830215938786E-6,0.015969082072044373,-8.752857142857145E-5,-2.423400716130788E-5,
19,task:Sleep,-1.1428571428571429E-5,-8.775360861969257E-7,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.017052926672067054,0.0,0.0,
20,task:Sleep,-1.1428571428571429E-5,0.01712082252457411,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.906463192091352E-5,0.0,0.0,
21,task:Sleep,-1.1428571428571429E-5,0.01638764861791126,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.798165441399267E-5,0.0,0.0,
22,task:10-0,8.085949040316583,6.754028890632255,-2.523189991110714,-Infinity,task:Sleep,1.0550356227522555E-4,2.910386153298075E-4,0.11551711427380873,-1.1428571428571429E-5,task:Diffuse,0.0649805169433626,1.1002026042502308E-4,-8.705546884457349E-5,-8.752857142857145E-5,
23,task:Sleep,-1.1428571428571429E-5,0.017120455702703954,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.833270691376609E-5,0.0,0.0,
