100.8500000000002,300.0,100.8500000000002,300.0,0.0
100.97500000000022,300.0,100.97500000000022,300.0,0.0
101.10000000000025,300.0,101.10000000000025,300.0,0.0
101.22500000000028,300.0,101.22500000000028,300.0,0.0
101.47500000000034,300.0,101.47500000000034,300.0,0.0
101.72500000000039,300.0,101.72500000000039,300.0,0.0
101.85000000000042,300.0,101.85000000000042,300.0,0.0
101.97500000000045,300.0,101.97500000000045,300.0,0.0
102.10000000000048,300.0,102.10000000000048,300.0,0.0
102.2250000000005,300.0,102.2250000000005,300.0,0.0
102.35000000000053,300.0,102.35000000000053,300.0,0.0
102.47500000000056,300.0,102.47500000000056,300.0,0.0
102.60000000000059,300.0,102.60000000000059,300.0,0.0
102.72500000000062,300.0,102.72500000000062,300.0,0.0
102.85000000000065,300.0,102.85000000000065,300.0,0.0
102.97500000000068,300.0,102.97500000000068,300.0,0.0
103.1000000000007,300.0,103.1000000000007,300.0,0.0
103.22500000000073,300.0,103.22500000000073,300.0,0.0
103.35000000000076,300.0,103.35000000000076,300.0,0.0
103.47500000000079,300.0,103.47500000000079,300.0,0.0
103.60000000000082,300.0,103.60000000000082,300.0,0.0
103.85000000000088,300.0,103.85000000000088,300.0,0.0
103.9750000000009,300.0,103.9750000000009,300.0,0.0
104.10000000000093,300.0,104.10000000000093,300.0,0.0
104.22500000000096,300.0,104.22500000000096,300.0,0.0
104.35000000000099,300.0,104.400000000001,300.0,0.05000000000001137
104.60000000000105,300.0,104.60000000000105,300.0,0.0
104.8500000000011,300.0,104.8500000000011,300.0,0.0
104.97500000000113,300.0,104.97500000000113,300.0,0.0
105.10000000000116,300.0,105.10000000000116,300.0,0.0
105.22500000000119,300.0,105.22500000000119,300.0,0.0
105.22500000000119,300.0,105.42500000000123,300.0,0.20000000000004547
105.60000000000127,300.0,105.60000000000127,300.0,0.0
105.7250000000013,300.0,105.7250000000013,300.0,0.0
105.85000000000133,300.0,105.85000000000133,300.0,0.0
105.97500000000136,300.0,105.97500000000136,300.0,0.0
106.10000000000139,300.0,106.10000000000139,300.0,0.0
106.22500000000142,300.0,106.22500000000142,300.0,0.0
106.35000000000144,300.0,106.35000000000144,300.0,0.0
106.47500000000147,300.0,106.47500000000147,300.0,0.0
106.6000000000015,300.0,106.6000000000015,300.0,0.0
106.72500000000153,300.0,106.72500000000153,300.0,0.0
106.85000000000156,300.0,106.85000000000156,300.0,0.0
106.97500000000159,300.0,106.97500000000159,300.0,0.0
107.10000000000161,300.0,107.10000000000161,300.0,0.0
107.22500000000164,300.0,107.22500000000164,300.0,0.0
107.35000000000167,300.0,107.35000000000167,300.0,0.0
107.4750000000017,300.0,107.4750000000017,300.0,0.0
107.60000000000173,300.0,107.60000000000173,300.0,0.0
107.72500000000176,300.0,107.72500000000176,300.0,0.0
107.85000000000178,300.0,107.85000000000178,300.0,0.0
107.97500000000181,300.0,107.97500000000181,300.0,0.0
108.10000000000184,300.0,108.10000000000184,300.0,0.0
108.22500000000187,300.0,108.22500000000187,300.0,0.0
