Thu Aug 26 14:23:08 CDT 2010,DIRL,0,0,0.028811553429102195,0.15039308438754112,49.13077750313844,220
Thu Aug 26 14:23:09 CDT 2010,TEAM,25,25,0.003019719272774328,0.8411681713069091,33.378298672897984,159
Thu Aug 26 14:23:24 CDT 2010,SORA,0,0,0.07819704833913073,0.2146428735295324,75.53293925359284,359
Thu Aug 26 14:23:25 CDT 2010,COIN,11,11,0.016190827767947794,0.14209539172457678,40.40227812261845,186
Thu Aug 26 14:23:25 CDT 2010,RANDOM,0,0,0.00902067009640006,0.36438794790077894,22.818799819980963,96
