0,
1,task:Sleep,-1.1428571428571429E-5,0.0170310269132057,0.0,0.0,task:Diffuse,-8.752857142857143E-5,-5.3068598392981597E-5,0.0,0.0,
2,task:Sleep,-1.1428571428571427E-5,0.017233067852619396,0.0,0.0,task:Diffuse,-8.752857142857143E-5,-3.820855809749681E-5,0.0,0.0,
3,task:Sleep,-1.1428571428571429E-5,0.01720832888307903,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-4.567245445487042E-5,0.0,0.0,
4,task:Sleep,-1.1428571428571429E-5,0.01564283813815109,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-3.236231033139025E-5,0.0,0.0,
5,task:10-0,0.0,6.849300759148377,-0.16941665923499066,-Infinity,task:Sleep,0.0,0.0,0.3779608869377231,-1.1428571428571429E-5,task:Diffuse,4.549145599999997E-4,-6.728E-5,0.0010102977489458136,-8.75285714732268E-5,
6,task:Sleep,-1.1428571428571429E-5,0.017069236653628677,0.0,0.0,task:Diffuse,-8.752857142857132E-5,-3.473663680765E-5,0.0,0.0,
7,task:10-0,-0.31452437388325893,-0.18419730252902589,0.0,0.0,task:Sleep,-1.1428571428571429E-5,8.985945792358354E-6,0.0,0.0,task:Diffuse,-8.752857147096738E-5,0.01529510781906026,0.0,0.0,
8,task:10-0,0.0,6.849424964920624,-9.230369950170182,-Infinity,task:Sleep,-6.4E-6,0.0,0.013726486053666406,-1.1428571428571429E-5,task:Diffuse,0.002610972799999999,0.0,-1.8197538804617637E-5,-8.752857142857145E-5,
9,task:Sleep,-1.1428571428571427E-5,0.017122165657062323,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.0644259057114435E-6,0.0,0.0,
10,task:Sleep,-1.1428571428571429E-5,0.017141364279506504,0.0,0.0,task:Diffuse,-8.752857142857143E-5,4.187001912794848E-5,0.0,0.0,
11,task:Sleep,-1.1428571428571427E-5,0.017035693609636377,0.0,0.0,task:Diffuse,-8.752857142856453E-5,-7.02321765924137E-5,0.0,0.0,
12,task:10-0,0.0,6.849299257202439,-1.0189122788117209,-Infinity,task:Sleep,0.0,0.0,3.721964891804443E-5,-1.1428571428571429E-5,task:Diffuse,4.549145599999997E-4,-6.728E-5,2.6606542349654956,-8.752857142857145E-5,
13,task:Sleep,-1.1428571428571429E-5,0.017207235775974824,0.0,0.0,task:Diffuse,-8.752857142857146E-5,-3.3887831708340114E-5,0.0,0.0,
14,task:Sleep,-1.1428571428571429E-5,0.017167178155612563,0.0,0.0,task:Diffuse,-8.752857142857143E-5,-6.265012499469915E-5,0.0,0.0,
15,task:Sleep,-1.1428571428571427E-5,0.017160151003855664,0.0,0.0,task:Diffuse,-8.752857142857046E-5,-6.189896348037171E-5,0.0,0.0,
16,task:Sleep,-1.1428571428571427E-5,1.5258442507469342E-5,0.0,0.0,task:Diffuse,-8.75285714285713E-5,0.017101158007287405,0.0,0.0,
17,task:Sleep,-1.1428571428571429E-5,0.017126422892737622,0.0,0.0,task:Diffuse,-8.752857142857131E-5,-7.206421238974984E-6,0.0,0.0,
18,task:10-0,-Infinity,-1.8648351644204442,0.0,0.0,task:Sleep,-1.1428571428571429E-5,-1.1428571428571422E-5,0.0,0.0,task:Diffuse,-8.752857148489751E-5,-1.6633268407578097E-5,0.0,0.0,
