0,0,0,0,31,2,0,1,0,0,0,0.0,0.0,0.006994817358681814,31
1,2,3,4,5,2,336,1,323,0,340,0.12298380278134276,-0.037942802781342766,0.006994817358681814
2,22,25,36,47,2,336,1,323,0,340,0.12298380278134276,0.8057391972186587,0.006994817358681814
3,0,0,45,58,2,336,1,323,0,340,0.12298380278134276,0.9716161972186564,0.006994817358681814
4,0,0,1,1,2,336,1,323,0,340,0.12298380278134276,-0.12298380278134276,0.006994817358681814
5,26,29,1,2,2,336,1,323,0,340,0.12298380278134276,-0.03626080278134279,0.006994817358681814
6,89,124,26,38,2,336,1,323,0,340,0.12298380278134276,0.9168511972186578,0.006994817358681814
7,102,137,45,67,2,336,1,323,0,340,0.12298380278134276,1.7588511972186571,0.006994817358681814
8,0,0,4,5,2,336,1,323,0,340,0.12298380278134276,-0.038783802781342795,0.006994817358681814
9,2,3,0,0,2,336,1,323,0,340,0.12298380278134276,-0.12214280278134274,0.006994817358681814
10,107,145,0,0,2,336,1,323,0,340,0.12298380278134276,-0.09102580278134276,0.006994817358681814
11,152,218,0,0,2,336,1,323,0,340,0.12298380278134276,-0.06747780278134288,0.006994817358681814
12,190,277,0,0,2,336,1,323,0,340,0.12298380278134276,-0.04981680278134282,0.006994817358681814
13,0,0,0,0,2,336,1,323,0,340,0.12298380278134276,-0.12298380278134276,0.006994817358681814
