0,
1,task:Sleep,-1.1428571428571429E-5,0.01717891195178932,0.0,0.0,task:Diffuse,-8.75285714281466E-5,4.520595178600004E-5,0.0,0.0,
2,task:Sleep,-1.1428571428571427E-5,0.017127030874424375,0.0,0.0,task:Diffuse,-8.752857142848251E-5,-7.724857196804944E-5,0.0,0.0,
3,task:Sleep,-1.1428571428571429E-5,0.014999751665171413,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-1.981384137625147E-5,0.0,0.0,
4,task:Sleep,-1.1428571428571427E-5,1.1286517472570096E-4,0.0,0.0,task:Diffuse,-8.752857142855366E-5,0.01711068328939779,0.0,0.0,
5,task:10-0,0.0,6.849436837518816,-1.1779873313840785,-Infinity,task:Sleep,0.0,0.0,-9.35335186662178E-6,-1.1428571428571429E-5,task:Diffuse,4.549145599999997E-4,0.0,-3.485639104541421E-5,-8.752857142857145E-5,
6,task:Sleep,-1.1428571428571429E-5,0.0160528660582399,0.0,0.0,task:Diffuse,-8.752857142857145E-5,3.5950625059091596E-5,0.0,0.0,
7,task:10-0,-0.2553864189780149,-0.06416687112735278,0.0,0.0,task:Sleep,-1.1428571428571429E-5,-1.1421643829652397E-5,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.847202451015734E-5,0.0,0.0,
8,task:10-0,0.0,6.849435282652665,-0.44796567021098793,-1.3059238262362285,task:Sleep,0.0,0.0,5.5643516975788444E7,-1.1428571428571429E-5,task:Diffuse,4.549145599999997E-4,0.0,-4.4367923060866136E-5,-8.752857142857145E-5,
9,task:Sleep,-1.1428571428571427E-5,0.017126734238041095,0.0,0.0,task:Diffuse,-8.752857142857143E-5,-6.995201447522975E-5,0.0,0.0,
10,task:Sleep,-1.1428571428571427E-5,0.017124338153631843,0.0,0.0,task:Diffuse,-8.752857142857046E-5,-4.746094253043704E-5,0.0,0.0,
11,task:Sleep,-1.1428571428571427E-5,0.01712703745015543,0.0,0.0,task:Diffuse,-8.75285714285714E-5,-5.3089667400639995E-5,0.0,0.0,
12,task:Sleep,-1.1428571428571427E-5,-8.311880082782845E-7,0.0,0.0,task:Diffuse,-8.752857142857071E-5,0.017055482970283878,0.0,0.0,
13,task:Sleep,-1.1428571428571427E-5,0.017124372051719815,0.0,0.0,task:Diffuse,-8.752857142857143E-5,-2.160477161457029E-5,0.0,0.0,
