0,0,0,0,168,2,0,1,0,0,0,0.0,0.0,0.0257414345266391,168
1,88,134,81,111,2,405,1,394,0,400,0.1464074676990154,2.4182785323009806,0.0257414345266391
2,46,73,78,111,2,405,1,394,0,400,0.1464074676990154,2.6548995323009845,0.0257414345266391
3,0,0,50,69,2,405,1,394,0,400,0.1464074676990154,1.2849925323009843,0.0257414345266391
4,36,54,0,1,2,405,1,394,0,400,0.1464074676990154,-0.047069467699015564,0.0257414345266391
5,147,228,69,100,2,405,1,394,0,400,0.1464074676990154,2.5319135323009814,0.0257414345266391
6,117,185,102,146,2,405,1,394,0,400,0.1464074676990154,3.447180532300981,0.0257414345266391
7,68,101,70,106,2,405,1,394,0,400,0.1464074676990154,2.7441455323009842,0.0257414345266391
8,49,75,2,3,2,405,1,394,0,400,0.1464074676990154,-0.04034146769901556,0.0257414345266391
9,211,311,0,0,2,405,1,394,0,400,0.1464074676990154,-0.06230746769901552,0.0257414345266391
10,288,438,0,0,2,405,1,394,0,400,0.1464074676990154,-0.02025746769901547,0.0257414345266391
11,191,301,0,0,2,405,1,394,0,400,0.1464074676990154,-0.05389746769901552,0.0257414345266391
12,141,215,0,0,2,405,1,394,0,400,0.1464074676990154,-0.0841734676990156,0.0257414345266391
13,109,159,0,0,2,405,1,394,0,400,0.1464074676990154,-0.10435746769901554,0.0257414345266391
