101.7500000000004,300.0,101.82500000000041,300.0,0.07500000000001705
109.75000000000222,300.0,109.75000000000222,300.0,0.0
110.75000000000244,300.0,110.75000000000244,300.0,0.0
110.87500000000247,300.0,110.87500000000247,300.0,0.0
111.0000000000025,300.0,111.0000000000025,300.0,0.0
111.12500000000253,300.0,111.12500000000253,300.0,0.0
112.7500000000029,300.0,112.7500000000029,300.0,0.0
114.12500000000321,300.0,114.12500000000321,300.0,0.0
115.12500000000344,300.0,115.12500000000344,300.0,0.0
115.25000000000347,300.0,115.25000000000347,300.0,0.0
115.3750000000035,300.0,115.3750000000035,300.0,0.0
115.50000000000352,300.0,115.50000000000352,300.0,0.0
115.62500000000355,300.0,115.62500000000355,300.0,0.0
115.75000000000358,300.0,115.75000000000358,300.0,0.0
115.87500000000361,300.0,115.87500000000361,300.0,0.0
116.00000000000364,300.0,116.00000000000364,300.0,0.0
116.12500000000367,300.0,116.12500000000367,300.0,0.0
116.2500000000037,300.0,116.2500000000037,300.0,0.0
116.37500000000372,300.0,116.37500000000372,300.0,0.0
116.50000000000375,300.0,116.50000000000375,300.0,0.0
116.62500000000378,300.0,116.62500000000378,300.0,0.0
116.87500000000384,300.0,116.87500000000384,300.0,0.0
117.00000000000387,300.0,117.00000000000387,300.0,0.0
117.1250000000039,300.0,117.1250000000039,300.0,0.0
117.25000000000392,300.0,117.25000000000392,300.0,0.0
117.37500000000395,300.0,117.37500000000395,300.0,0.0
117.50000000000398,300.0,117.50000000000398,300.0,0.0
117.62500000000401,300.0,117.62500000000401,300.0,0.0
117.75000000000404,300.0,117.75000000000404,300.0,0.0
117.87500000000406,300.0,117.87500000000406,300.0,0.0
118.00000000000409,300.0,118.00000000000409,300.0,0.0
118.12500000000412,300.0,118.12500000000412,300.0,0.0
118.25000000000415,300.0,118.25000000000415,300.0,0.0
118.37500000000418,300.0,118.37500000000418,300.0,0.0
118.5000000000042,300.0,118.5000000000042,300.0,0.0
118.62500000000423,300.0,118.62500000000423,300.0,0.0
118.75000000000426,300.0,118.75000000000426,300.0,0.0
118.87500000000429,300.0,118.87500000000429,300.0,0.0
119.00000000000432,300.0,119.00000000000432,300.0,0.0
119.12500000000435,300.0,119.12500000000435,300.0,0.0
119.25000000000438,300.0,119.25000000000438,300.0,0.0
119.3750000000044,300.0,119.3750000000044,300.0,0.0
119.50000000000443,300.0,119.50000000000443,300.0,0.0
119.62500000000446,300.0,119.62500000000446,300.0,0.0
119.75000000000449,300.0,119.75000000000449,300.0,0.0
119.87500000000452,300.0,119.87500000000452,300.0,0.0
120.00000000000455,300.0,120.00000000000455,300.0,0.0
120.12500000000458,300.0,120.12500000000458,300.0,0.0
120.2500000000046,300.0,120.2500000000046,300.0,0.0
120.37500000000463,300.0,120.37500000000463,300.0,0.0
120.50000000000466,300.0,120.50000000000466,300.0,0.0
120.62500000000469,300.0,120.62500000000469,300.0,0.0
120.75000000000472,300.0,120.75000000000472,300.0,0.0
120.87500000000475,300.0,120.87500000000475,300.0,0.0
121.00000000000477,300.0,121.00000000000477,300.0,0.0
121.1250000000048,300.0,121.1250000000048,300.0,0.0
121.25000000000483,300.0,121.25000000000483,300.0,0.0
121.75000000000495,300.0,121.75000000000495,300.0,0.0
121.87500000000497,300.0,121.87500000000497,300.0,0.0
122.000000000005,300.0,122.000000000005,300.0,0.0
122.25000000000506,300.0,122.25000000000506,300.0,0.0
