0,
1,task:Sleep,-1.1428571428571429E-5,0.017133240510442623,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-3.5180872998049154E-5,0.0,0.0,
2,task:Sleep,-1.1428571428571429E-5,0.01712067484122085,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-8.1703081242588E-5,0.0,0.0,
3,task:Sleep,-1.1428571428571429E-5,1.0185697880118685E-4,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.01566698596905852,0.0,0.0,
4,task:Sleep,-1.1428571428571429E-5,0.013966270374681173,0.0,0.0,task:Diffuse,-8.752857142857145E-5,1.5647801136559687E-4,0.0,0.0,
5,task:10-0,2.108335966743713,-0.026865335079763894,-1.953874713882665,-Infinity,task:Sleep,-1.107751249980728E-5,0.017220252763131726,0.1861033526515379,-1.1428571428571429E-5,task:Diffuse,-7.341797702624823E-5,-1.7637935230721544E-5,-8.268478253612536E-5,-8.752857142857145E-5,
6,task:Sleep,-1.1428571428571429E-5,0.017127190626835494,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.173281742875149E-5,0.0,0.0,
7,task:10-0,-Infinity,-0.360943030560697,-0.12824211198579316,-0.14349226488438782,task:Sleep,-1.1428571428571429E-5,0.015423521858975326,0.014556345788261843,-1.1428571428571427E-5,task:Diffuse,-8.752857142857145E-5,-5.8581513564736257E-5,-8.741285511650416E-5,-8.752854438998098E-5,
8,task:10-0,8.706663868233866,-0.106532310502395,-Infinity,-4.545760784313893,task:Sleep,-1.1428571429290895E-5,-7.342051056456664E-6,-1.1428571428571429E-5,0.003491192854686201,task:Diffuse,-8.795591946600894E-5,-3.116607263812301E-5,-8.752857142857145E-5,-7.6203303045874E-5,
9,task:Sleep,-1.1428571428571429E-5,0.017053550384737125,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.088585906888179E-5,0.0,0.0,
10,task:Sleep,-1.1428571428571429E-5,4.400590356556633E-5,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.017074802998004707,0.0,0.0,
11,task:Sleep,-2.969257142857143E-5,0.017132990400613543,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-4.3237993489350696E-5,0.0,0.0,
12,task:10-0,-0.06893422587055364,-0.038688556643085265,-Infinity,-1.759418088180695,task:Sleep,-8.68328143548504E-6,0.014297955053774593,-1.1428571428571429E-5,0.008997569101853784,task:Diffuse,-3.6229718238232095E-5,-3.491684789114472E-5,-8.752857142857145E-5,0.002148220194787513,
13,task:Sleep,-1.1428571428571429E-5,0.01783949357702271,0.0,0.0,task:Diffuse,-8.752857142857145E-5,4.1402081462874255E-5,0.0,0.0,
14,task:Sleep,-1.1428571428571429E-5,0.01712491366085753,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.565112886530362E-5,0.0,0.0,
15,task:Sleep,-1.1428571428571429E-5,1.128996799855473E-4,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.01711103362392659,0.0,0.0,
16,task:Sleep,-1.1428571428571429E-5,0.017126859416583158,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-5.322917049312413E-5,0.0,0.0,
17,task:Sleep,-1.1428571428571429E-5,0.01711937762448935,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.529470267851289E-5,0.0,0.0,
18,task:10-0,-1.6454048213347718,-0.5359274511974537,-8.673839731519923,-Infinity,task:Sleep,0.001546084780840464,0.014662395412075414,0.015438667059135387,-1.1428571428571429E-5,task:Diffuse,0.06112950352349171,-2.4504216070951117E-5,-7.300009978521885E-5,-8.752857142857145E-5,
19,task:Sleep,-2.969257142857143E-5,0.017146774798707964,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-6.779730873740795E-6,0.0,0.0,
20,task:Sleep,-2.9692571428571436E-5,0.017124846130027387,0.0,0.0,task:Diffuse,-1.1736464182857145E-4,-3.093197397884929E-5,0.0,0.0,
21,task:Sleep,-1.1428571428571429E-5,2.1273457178900526E-6,0.0,0.0,task:Diffuse,-8.752857142857145E-5,0.017066758687666644,0.0,0.0,
22,task:10-0,9.198752823617987,-0.03721089221639389,-Infinity,-1.749208756251358,task:Sleep,-1.4964481828571427E-5,2.933907481839261E-4,-1.1428571428571429E-5,0.015378438293960513,task:Diffuse,-3.4953333573075495E-5,0.014599157376312379,-8.752857142857145E-5,-8.523351471362253E-5,
23,task:Sleep,-1.1428571428571429E-5,0.017147184173174627,0.0,0.0,task:Diffuse,-8.752857142857145E-5,-6.705094581101019E-6,0.0,0.0,
