0,0,0,0,92,2,0,1,0,0,0,0.0,0.0,0.03691053428395358,92
1,120,134,4,12,2,68,1,71,0,1060,0.4415979233980885,2.787202259673011,0.03691053428395358
2,49,73,6,23,2,87,1,114,0,998,0.409861001782572,7.199482617619075,0.03691053428395358
3,0,0,3,14,2,125,1,112,0,962,0.39176352320890023,0.5344364767910995,0.03691053428395358
4,54,54,3,26,2,118,1,100,0,981,0.4012147818254752,1.5353852181745247,0.03691053428395358
5,226,228,1,13,2,57,1,40,0,1102,0.4636749795704439,0.5484070204295562,0.03691053428395358
6,179,185,0,17,2,70,1,52,0,1077,0.45044442961720665,0.9860015703827929,0.03691053428395358
7,94,101,0,7,2,98,1,82,0,1019,0.42041737219148384,0.17486962780851584,0.03691053428395358
8,73,75,2,26,2,114,1,95,0,990,0.4057261870081224,1.6167558129918773,0.03691053428395358
9,298,311,0,0,2,55,1,39,0,1105,0.4652766062580334,-0.45434360625803305,0.03691053428395358
10,420,438,0,0,2,64,1,46,0,1089,0.4567720984039595,-0.44163409840395956,0.03691053428395358
11,294,301,0,0,2,77,1,59,0,1063,0.4431123986058439,-0.43722539860584386,0.03691053428395358
12,199,215,0,0,2,97,1,82,0,1020,0.42092991475943203,-0.40747391475943184,0.03691053428395358
13,149,159,0,0,2,118,1,99,0,982,0.4017130202640887,-0.39330302026408864,0.03691053428395358
