0,interests=16,dataPkts=1367,reinf=34,totalTracks=790,lastTrackTime=7700.451829038298,averageDelay=0.42815494084575856
1,interests=24,dataPkts=953,reinf=42
2,interests=24,dataPkts=953,reinf=42
3,interests=48,dataPkts=2596,reinf=34
4,interests=48,dataPkts=3326,reinf=35
5,interests=32,dataPkts=1235,reinf=3
6,interests=32,dataPkts=1235,reinf=3
7,interests=24,dataPkts=430,reinf=0
8,interests=40,dataPkts=1368,reinf=3
