0,task:Sleep,0.0task:Sample,8.410000000000002E-4task:Route,0.0842
1,task:Sleep,0.0task:Sample,0.16875740208894613task:Route,-0.19258122167396552
2,task:Sleep,0.0task:Sample,0.32545850555486333task:Route,-0.3180416666948163
3,task:Sleep,0.0task:Sample,0.33524731643463235task:Route,0.250002447291335
4,task:Sleep,0.0task:Sample,-0.12067893090396933task:Route,-0.4537305579091341
5,task:Sleep,0.0task:Sample,-0.31795813896290204task:Route,-0.28499107898618814
6,task:Sleep,0.0task:Sample,0.25000242741700063task:Route,0.0842
7,task:Sleep,0.0task:Sample,-0.4954100579091341task:Route,0.0842
8,task:Sleep,0.0task:Sample,-0.3266705789861882task:Route,0.0842
