0,interests=10,dataPkts=1324,reinf=40,totalTracks=1324
1,interests=15,dataPkts=1191,reinf=62
2,interests=15,dataPkts=1191,reinf=62
3,interests=30,dataPkts=3431,reinf=81
4,interests=30,dataPkts=2938,reinf=66
5,interests=20,dataPkts=2021,reinf=32
6,interests=20,dataPkts=1552,reinf=32
7,interests=15,dataPkts=879,reinf=24
8,interests=25,dataPkts=1998,reinf=30
